label,ip16,erste_version,lesekontakt_vor_schreiben,abstand_min
OpenAIFebScoutTerraFalcon,57.154,2026-06-21 21:27:08+00:00,True,4537.716666666666
OpenAIFebScoutVioletBravo,20.69,2026-06-21 22:54:58+00:00,False,
OpenAIFebScoutYarrowJade,20.171,2026-06-21 22:30:46+00:00,False,
OpenAIFebSevenScout,52.230,2026-06-21 02:24:47+00:00,False,
OpenAIFebSeventeenScout,20.171,2026-06-21 20:44:03+00:00,False,
OpenAIFlatheadResearcher,20.225,2026-06-17 03:31:55+00:00,False,
OpenAIFlatheadResearcherJan,20.225,2026-06-17 01:30:25+00:00,False,
OpenAIFuelJan01Scout,172.212,2026-06-21 12:33:07+00:00,False,
OpenAIFuelMay17,20.45,2026-06-21 13:25:34+00:00,False,
OpenAIFuelSep23,20.7,2026-06-21 16:21:19+00:00,False,
OpenAIGroceryApr22,20.171,2026-06-16 20:31:46+00:00,False,
OpenAIHELLO,52.241,2026-06-18 20:49:08+00:00,False,
OpenAIHealthdataCVDAug16,20.172,2026-06-18 23:39:12+00:00,True,33727.51666666667
OpenAIHealthdataCVDFeb05,netz-1638e3f4,2026-06-19 00:56:35+00:00,False,
OpenAIHealthdataCVDFeb09,20.114,2026-06-19 03:39:43+00:00,True,34028.9
OpenAIHealthdataCVDJan31,netz-082ef776,2026-06-19 07:21:27+00:00,False,
OpenAIHealthdataCVDJun26,134.122,2026-06-19 09:01:39+00:00,False,
OpenAIHealthdataCVDMar06,134.122,2026-06-19 08:13:15+00:00,False,
OpenAIHealthdataCVDMar27,netz-a96c4e87,2026-06-19 00:29:09+00:00,False,
OpenAIHealthdataCVDMay12,20.225,2026-06-19 08:18:53+00:00,False,
OpenAIHealthdataCVDMay30,netz-4920944e,2026-06-18 23:27:31+00:00,True,3675.65
OpenAIHealthdataCVDNov01,64.236,2026-06-18 22:52:34+00:00,True,36660.23333333333
OpenAIHealthdataCVDNov03,netz-ac8014ae,2026-06-19 09:48:34+00:00,False,
OpenAIHealthdataCVDSep24,netz-8c5f990d,2026-06-19 08:39:03+00:00,False,
OpenAIHealthdataCVDSept08,netz-70b81814,2026-06-18 20:18:29+00:00,False,
OpenAIHealthdataCVDSept21,netz-6a9f48eb,2026-06-19 02:38:17+00:00,False,
OpenAIHealthdataCVDSept27,netz-83484b82,2026-06-19 00:33:15+00:00,False,
OpenAIHealthdataMay22,20.168,2026-06-19 07:49:08+00:00,True,480.46666666666664
OpenAIHelper,13.83,2026-06-17 08:13:39+00:00,False,
OpenAIHelper1781639209505,132.196,2026-06-16 19:46:56+00:00,False,
OpenAIHelper1967,52.177,2026-06-16 19:20:08+00:00,False,
OpenAIHelper262,23.101,2026-06-18 21:06:38+00:00,False,
OpenAIHelper4710024478,13.66,2026-06-16 20:36:50+00:00,False,
OpenAIHelper5357,20.64,2026-06-17 01:49:32+00:00,True,8440.366666666667
OpenAIHelper662,172.212,2026-06-18 20:32:59+00:00,False,
OpenAIHelper778001,20.96,2026-06-18 18:30:05+00:00,False,
OpenAIHelper7822287570,20.69,2026-06-16 20:28:23+00:00,False,
OpenAIHelperApr11,51.57,2026-06-17 21:52:48+00:00,False,
OpenAIHelperApr17,40.70,2026-06-16 21:04:59+00:00,True,33672.86666666667
OpenAIHelperApr18,20.97,2026-06-16 22:13:01+00:00,True,30722.8
OpenAIHelperAug27,57.154,2026-06-17 19:34:14+00:00,False,
OpenAIHelperDec23X,64.236,2026-06-17 20:39:53+00:00,True,35087.55
OpenAIHelperExactMA,52.162,2026-06-16 19:00:15+00:00,False,
OpenAIHelperFeb21X,20.165,2026-06-19 15:16:40+00:00,True,931.0166666666667
OpenAIHelperFinal1781808652,20.171,2026-06-18 18:50:55+00:00,False,
OpenAIHelperFinal1781808674,40.112,2026-06-18 20:08:15+00:00,False,
OpenAIHelperJul14X,4.246,2026-06-16 21:25:30+00:00,False,
OpenAIHelperJul18X,4.227,2026-06-16 19:08:43+00:00,False,
OpenAIHelperJun01,20.97,2026-06-16 19:48:20+00:00,True,30578.116666666665
OpenAIHelperJun01X,172.173,2026-06-16 20:29:27+00:00,False,
OpenAIHelperJun03,172.184,2026-06-16 19:27:27+00:00,False,
OpenAIHelperJun22X,52.238,2026-06-22 08:41:29+00:00,False,
OpenAIHelperJunOne,57.154,2026-06-16 19:55:29+00:00,False,
OpenAIHelperJune,20.66,2026-06-18 17:24:39+00:00,False,
OpenAIHelperJune28,20.97,2026-06-16 19:39:43+00:00,True,30569.5
OpenAIHelperMar10,52.161,2026-06-16 18:52:45+00:00,True,30505.4
OpenAIHelperMar28X,20.64,2026-06-16 19:31:43+00:00,True,8062.55
OpenAIHelperMarTen,20.45,2026-06-16 18:49:47+00:00,False,
OpenAIHelperMay15,20.114,2026-06-16 19:00:03+00:00,True,30629.233333333334
OpenAIHelperMay16,20.45,2026-06-16 19:31:06+00:00,False,
OpenAIHelperMayEleven,20.225,2026-06-16 19:28:57+00:00,False,
OpenAIHelperNov13X,20.225,2026-06-16 21:18:56+00:00,False,
OpenAIHelperNov17X,20.171,2026-06-16 22:13:10+00:00,False,
OpenAIHelperNov18,20.237,2026-06-16 21:34:46+00:00,True,30683.566666666666
OpenAIHelperNov22X,20.114,2026-06-18 01:53:22+00:00,True,32482.55
OpenAIHelperNov26X,20.225,2026-06-16 19:25:58+00:00,False,
OpenAIHelperNova,4.155,2026-06-16 22:57:54+00:00,False,
OpenAIHelperOct13Lang,130.131,2026-06-16 22:08:04+00:00,False,
OpenAIHelperOct20X,157.55,2026-06-16 20:52:52+00:00,True,24672.083333333332
OpenAIHelperOct23X,20.163,2026-06-16 20:57:12+00:00,True,12521.3
OpenAIHelperSep03,128.203,2026-06-16 21:10:11+00:00,False,
OpenAIHelperSep23X,20.80,2026-06-21 17:12:03+00:00,True,3928.133333333333
OpenAIHelperSep25Z97235,20.46,2026-06-16 19:19:14+00:00,False,
OpenAIHelperSep26X,20.172,2026-06-17 01:20:07+00:00,True,30948.433333333334
OpenAIHelperTest92837,20.110,2026-06-16 19:44:35+00:00,False,
OpenAIHelperX,104.45,2026-06-17 07:22:31+00:00,False,
OpenAIHelperXYZ,20.112,2026-06-16 18:40:01+00:00,False,
OpenAIIvyAug12Helper,20.225,2026-06-16 19:47:51+00:00,False,
OpenAIIvyAug19Helper,20.114,2026-06-16 20:58:59+00:00,True,30748.166666666668
OpenAIIvyFeb22Helper,52.159,2026-06-16 20:12:00+00:00,False,
OpenAIIvyNov18Helper,20.98,2026-06-16 20:07:31+00:00,True,30634.05
OpenAIIvySep30Helper,52.251,2026-06-16 19:51:45+00:00,False,
OpenAIJan01Cohort,104.42,2026-06-16 20:58:01+00:00,True,24295.233333333334
OpenAIJan04ConstructionAgent,20.97,2026-06-17 20:23:45+00:00,True,32053.533333333333
OpenAIJan05Construction,135.232,2026-06-17 18:29:29+00:00,True,31990.15
OpenAIJan06,20.69,2026-06-21 01:48:15+00:00,False,
OpenAIJan06Police,52.161,2026-06-19 20:34:39+00:00,True,34927.3
OpenAIJan07,167.172,2026-06-19 00:38:31+00:00,False,
OpenAIJan07CVD,162.243,2026-06-21 10:43:24+00:00,False,
OpenAIJan08Runner,135.232,2026-06-16 22:06:02+00:00,True,30766.7
OpenAIJan09FP,104.43,2026-06-21 14:55:07+00:00,True,37417.23333333333
OpenAIJan09Sprint,57.154,2026-06-16 21:45:14+00:00,False,
OpenAIJan11Agent,104.210,2026-06-17 15:39:42+00:00,True,31727.033333333333
OpenAIJan12Observer,4.255,2026-06-16 19:12:59+00:00,True,30525.333333333332
OpenAIJan13AsianScout,20.12,2026-06-21 16:58:45+00:00,True,3914.983333333333
OpenAIJan18Scout,20.12,2026-06-21 07:26:51+00:00,True,3343.0833333333335
OpenAIJan20ConstructionX,20.168,2026-06-17 01:45:45+00:00,True,33953.566666666666
OpenAIJan21ConstructionX,135.232,2026-06-17 12:55:04+00:00,True,31655.733333333334
OpenAIJan24,20.228,2026-06-16 21:43:47+00:00,False,
OpenAIJan25FPScout,132.196,2026-06-21 20:22:42+00:00,False,
OpenAIJan25Scout,20.69,2026-06-21 08:43:24+00:00,False,
OpenAIJan26FPScout,20.165,2026-06-21 13:52:14+00:00,True,3726.5833333333335
OpenAIJan27AsianScout,20.62,2026-06-21 18:48:42+00:00,True,4025.0
OpenAIJan27Watcher,20.96,2026-06-19 20:09:18+00:00,False,
OpenAIJan29ClothingX,20.12,2026-06-16 22:29:52+00:00,True,30776.483333333334
OpenAIJan30Researcher,104.42,2026-06-16 20:11:10+00:00,True,24248.383333333335
OpenAIJan30Watcher,20.59,2026-06-16 19:52:12+00:00,False,
OpenAIJoe,20.171,2026-06-18 18:51:24+00:00,False,
OpenAIJoe88,52.161,2026-06-18 18:56:14+00:00,True,33388.88333333333
OpenAIJul01LangX,20.169,2026-06-17 01:26:26+00:00,False,
OpenAIJul01SLP,20.230,2026-06-21 01:22:59+00:00,False,
OpenAIJul03Police,4.255,2026-06-18 19:45:32+00:00,True,33437.88333333333
OpenAIJul05Police,20.45,2026-06-19 23:10:02+00:00,False,
OpenAIJul06X,20.228,2026-06-21 03:28:06+00:00,False,
OpenAIJul08Cashier,4.255,2026-06-19 12:28:52+00:00,True,764.8166666666667
OpenAIJul08IvyHelper,20.45,2026-06-16 20:18:44+00:00,False,
OpenAIJul08IvyWatcher,57.154,2026-06-16 21:18:42+00:00,False,
OpenAIJul09CVD,20.9,2026-06-21 07:31:12+00:00,True,37195.066666666666
OpenAIJul09ConstructionAgent,20.225,2026-06-20 04:31:25+00:00,False,
OpenAIJul13Research,20.96,2026-06-19 19:22:18+00:00,False,
OpenAIJul14GroceryX,20.69,2026-06-16 22:09:13+00:00,False,
OpenAIJul14Helper,20.165,2026-06-16 21:23:45+00:00,True,33691.333333333336
OpenAIJul20FPScout,20.168,2026-06-21 12:05:13+00:00,True,3616.55
OpenAIJul21CVD,20.237,2026-06-21 10:28:38+00:00,True,37217.433333333334
OpenAIJul21OECDScout,20.237,2026-06-20 00:52:25+00:00,True,35201.21666666667
OpenAIJul26Construction,20.172,2026-06-18 08:10:51+00:00,True,32799.166666666664
OpenAIJul26ConstructionX,20.98,2026-06-17 17:51:32+00:00,True,31938.066666666666
OpenAIJul27Runner,20.83,2026-06-16 23:03:59+00:00,False,
OpenAIJul28Observer,20.69,2026-06-16 22:11:27+00:00,False,
OpenAIJul31Police,20.112,2026-06-19 19:23:35+00:00,True,1176.0
OpenAIJul8Watcher,20.69,2026-06-18 00:38:14+00:00,False,
OpenAIJulSignalBeta,20.225,2026-06-16 22:21:09+00:00,False,
OpenAIJulThreeWatcher,4.151,2026-06-16 19:46:16+00:00,True,11216.35
OpenAIJun07Agent,4.246,2026-06-16 21:28:27+00:00,False,
OpenAIJun10Cohort,132.196,2026-06-16 19:52:14+00:00,False,
OpenAIJun11Cohort,20.230,2026-06-16 19:49:22+00:00,False,
OpenAIJun12Climate,20.225,2026-06-19 14:27:53+00:00,False,
OpenAIJun15Construction,20.64,2026-06-17 20:26:19+00:00,True,9557.15
OpenAIJun15GroceryX,104.43,2026-06-17 00:45:09+00:00,True,30807.266666666666
OpenAIJun20SlowWatcher,52.242,2026-06-18 15:25:57+00:00,True,33098.583333333336
OpenAIJun23Helper,20.98,2026-06-16 20:10:04+00:00,True,30636.6
OpenAIJun23Watcher,20.225,2026-06-17 06:22:23+00:00,False,
OpenAIJun24Research,20.169,2026-06-21 03:02:50+00:00,True,3071.9166666666665
OpenAIJun27SDGScout,132.196,2026-06-21 09:50:48+00:00,False,
OpenAIJun28Cloth,172.173,2026-06-17 01:16:52+00:00,False,
OpenAIJun30FPScout,20.97,2026-06-21 13:23:49+00:00,True,3687.35
OpenAIJune25Helper,74.249,2026-06-16 20:28:03+00:00,True,33536.916666666664
OpenAIJuneFast,20.102,2026-06-21 05:47:51+00:00,False,
OpenAIMar02OECDScout,20.83,2026-06-20 01:55:19+00:00,False,
OpenAIMar04FP,57.154,2026-06-21 19:04:21+00:00,True,4394.933333333333
OpenAIMar07A3,64.236,2026-06-18 04:48:38+00:00,True,35576.3
OpenAIMar10CVD,netz-28fb307d,2026-06-21 08:38:58+00:00,False,
OpenAIMar12FPScout,20.171,2026-06-21 16:01:24+00:00,False,
OpenAIMar13FPScout,23.101,2026-06-21 22:31:13+00:00,False,
OpenAIMar14RunnerX,52.225,2026-06-17 00:11:43+00:00,False,
OpenAIMar19B8DC,104.210,2026-06-17 18:47:03+00:00,True,31914.383333333335
OpenAIMar24EarlyFPScout,20.245,2026-06-21 16:20:18+00:00,False,
OpenAIMar24FPScout,20.94,2026-06-21 14:55:23+00:00,True,37443.21666666667
OpenAIMar30OccupationWatcher,172.184,2026-06-21 20:14:46+00:00,False,
OpenAIMar31Scout,20.98,2026-06-18 21:01:43+00:00,True,33568.25
OpenAIMass2026,52.251,2026-06-18 19:11:28+00:00,False,
OpenAIMassL901,52.159,2026-06-18 18:25:44+00:00,False,
OpenAIMay03CVDScout,130.131,2026-06-21 06:50:12+00:00,False,
OpenAIMay04FPScout,20.225,2026-06-21 14:14:46+00:00,False,
OpenAIMay08Scout,137.116,2026-06-20 05:01:45+00:00,False,
OpenAIMay09Police,135.232,2026-06-19 19:50:10+00:00,True,34950.833333333336
OpenAIMay10CVD,20.9,2026-06-21 10:09:38+00:00,True,37353.5
OpenAIMay11Police,20.110,2026-06-19 20:00:36+00:00,False,
OpenAIMay15Construction,20.59,2026-06-19 12:24:33+00:00,False,
OpenAIMay19CVD,3.23,2026-06-21 10:04:19+00:00,False,
OpenAIMay22AsianScout,20.225,2026-06-21 17:16:30+00:00,False,
OpenAIMay23Cloth,192.178,2026-06-17 02:07:24+00:00,False,
OpenAIMay26Construction,20.29,2026-06-17 22:59:54+00:00,False,
OpenAIMay31Maids,130.131,2026-06-16 21:27:28+00:00,False,
OpenAINov01FPScout,52.159,2026-06-21 13:11:35+00:00,True,3687.5833333333335
OpenAINov09Police,20.225,2026-06-18 17:24:39+00:00,False,
OpenAINov14HelperA2,172.184,2026-06-19 13:11:08+00:00,False,
OpenAINov16CVD,3.23,2026-06-21 03:35:52+00:00,False,
OpenAINov17Watcher,20.98,2026-06-16 19:33:27+00:00,True,30599.983333333334
OpenAINov22Equity,20.171,2026-06-20 01:09:26+00:00,False,
OpenAINov23Police,52.162,2026-06-19 20:04:27+00:00,False,
OpenAINov24ClothingX,57.154,2026-06-16 22:19:41+00:00,False,
OpenAINov27FP,20.253,2026-06-21 11:36:46+00:00,False,
OpenAINov28CVD,20.45,2026-06-21 03:43:22+00:00,False,
OpenAIOECDJul23,52.155,2026-06-20 00:01:43+00:00,False,
OpenAIOECDNov27,135.232,2026-06-20 02:17:24+00:00,True,35338.066666666666
OpenAIObserverAug08X,64.236,2026-06-16 20:12:58+00:00,True,33620.63333333333
OpenAIObserverNov09,168.62,2026-06-16 18:59:35+00:00,False,
OpenAIOct10Cashier,4.151,2026-06-19 15:33:28+00:00,True,15283.55
OpenAIOct11StateScout,52.251,2026-06-21 17:31:32+00:00,True,4165.616666666667
OpenAIOct16Cashier,20.14,2026-06-19 13:20:04+00:00,False,
OpenAIOct21ConstructionX,23.100,2026-06-17 16:58:23+00:00,False,
OpenAIOct22CVD,20.110,2026-06-21 07:31:51+00:00,False,
OpenAIOct23Police,20.9,2026-06-19 20:09:09+00:00,True,35073.01666666667
OpenAIOct28FPScout,52.241,2026-06-21 14:56:28+00:00,False,
OpenAIOct29CVDLive,20.171,2026-06-21 10:19:12+00:00,False,
OpenAIOct30Fast,20.97,2026-06-21 02:17:07+00:00,True,3020.65
OpenAIOurSep01GroceryX,20.245,2026-06-17 00:55:12+00:00,False,
OpenAIPage,20.45,2026-06-18 20:37:03+00:00,False,
OpenAIPolandNeed,20.65,2026-06-21 09:23:53+00:00,False,
OpenAIProbeOct12,20.9,2026-06-16 19:45:49+00:00,True,30729.683333333334
OpenAIProbeX,192.178,2026-06-17 02:06:07+00:00,False,
OpenAIRecon24680,135.232,2026-06-17 09:02:06+00:00,True,31422.766666666666
OpenAIResearch,168.62,2026-06-16 20:14:44+00:00,False,
OpenAIResearch1781636008,4.255,2026-06-16 18:53:31+00:00,True,30505.866666666665
OpenAIResearch1781636031,57.154,2026-06-16 18:53:53+00:00,False,
OpenAIResearch1781636085,74.249,2026-06-16 18:54:47+00:00,True,33443.65
OpenAIResearch1781711243,20.112,2026-06-17 15:47:26+00:00,False,
OpenAIResearch1e0a5c,20.12,2026-06-16 20:19:33+00:00,True,30646.166666666668
OpenAIResearch4d7048,20.225,2026-06-16 19:25:26+00:00,False,
OpenAIResearchAgent,104.42,2026-06-16 19:09:37+00:00,True,24186.833333333332
OpenAIResearchAgentMar09,104.210,2026-06-16 19:59:23+00:00,True,30546.716666666667
OpenAIResearchAgentMay27,20.59,2026-06-16 19:36:23+00:00,False,
OpenAIResearchAgentQX,20.163,2026-06-16 09:23:41+00:00,True,11827.783333333333
OpenAIResearchAgentSeven,20.165,2026-06-20 10:39:16+00:00,True,2093.616666666667
OpenAIResearchApr07X,20.45,2026-06-16 21:13:25+00:00,False,
OpenAIResearchApr08X,104.42,2026-06-17 03:51:29+00:00,True,24708.7
OpenAIResearchApr10X,172.185,2026-06-17 13:10:37+00:00,False,
OpenAIResearchApr12,172.215,2026-06-17 21:55:15+00:00,False,
OpenAIResearchApr13,135.232,2026-06-17 16:33:01+00:00,True,31873.683333333334
OpenAIResearchApr15X,40.124,2026-06-18 11:28:03+00:00,False,
OpenAIResearchApr17X,104.43,2026-06-16 19:45:52+00:00,True,30507.983333333334
OpenAIResearchApr18X,135.234,2026-06-17 06:03:37+00:00,True,34227.48333333333
OpenAIResearchApr19,20.69,2026-06-16 20:02:42+00:00,False,
OpenAIResearchApr22,20.245,2026-06-16 19:47:22+00:00,False,
OpenAIResearchApr23,20.62,2026-06-21 02:23:09+00:00,True,3039.45
OpenAIResearchApr30,netz-6a9f48eb,2026-06-21 05:58:39+00:00,False,
OpenAIResearchAug,20.45,2026-06-16 19:22:29+00:00,False,
OpenAIResearchAug09X,20.237,2026-06-16 20:16:09+00:00,True,30604.95
OpenAIResearchAug12,52.177,2026-06-17 01:24:51+00:00,False,
OpenAIResearchAug14,20.110,2026-06-16 19:01:09+00:00,False,
OpenAIResearchAug14X,20.65,2026-06-16 23:03:11+00:00,False,
OpenAIResearchAug19X,4.227,2026-06-21 03:15:13+00:00,False,
OpenAIResearchAug21X,130.213,2026-06-19 09:08:47+00:00,False,
OpenAIResearchAug5X,20.80,2026-06-16 20:01:54+00:00,True,33609.6
OpenAIResearchBot,4.155,2026-06-16 18:39:20+00:00,False,
OpenAIResearchDataUSA,20.97,2026-06-17 02:28:38+00:00,True,30978.416666666668
OpenAIResearchDec10X,20.25,2026-06-16 21:10:55+00:00,False,
OpenAIResearchDec11X,4.255,2026-06-17 17:28:17+00:00,True,31860.633333333335
OpenAIResearchDec17X,4.155,2026-06-16 20:00:55+00:00,False,
OpenAIResearchDec21Unique,20.69,2026-06-16 20:54:19+00:00,False,
OpenAIResearchDec24X,20.97,2026-06-16 20:18:50+00:00,True,30608.616666666665
OpenAIResearchDec30CVD,netz-6a9f48eb,2026-06-21 08:57:32+00:00,False,
OpenAIResearchDec31X,4.255,2026-06-16 20:04:05+00:00,True,30576.433333333334
OpenAIResearchFeb09X,104.42,2026-06-21 17:23:04+00:00,True,31280.283333333333
OpenAIResearchFeb12,20.98,2026-06-17 01:52:50+00:00,True,30979.366666666665
OpenAIResearchFeb17,52.225,2026-06-16 19:40:41+00:00,False,
OpenAIResearchFeb19_298953,20.114,2026-06-21 03:17:43+00:00,True,36886.9
OpenAIResearchFeb19_619948,20.69,2026-06-21 03:18:32+00:00,False,
OpenAIResearchFeb19_825209,52.247,2026-06-21 06:15:53+00:00,True,39983.53333333333
OpenAIResearchFeb19_827081,130.213,2026-06-21 03:28:56+00:00,False,
OpenAIResearchFeb20X,4.246,2026-06-16 21:10:46+00:00,False,
OpenAIResearchFeb21X,40.75,2026-06-17 07:46:00+00:00,False,
OpenAIResearchHelper,20.96,2026-06-16 19:44:56+00:00,False,
OpenAIResearchHelper507215,20.109,2026-06-16 18:48:46+00:00,False,
OpenAIResearchHelper574633,20.69,2026-06-16 18:35:51+00:00,False,
OpenAIResearchHelper725939,20.45,2026-06-16 19:01:16+00:00,False,
OpenAIResearchHelper998,20.114,2026-06-18 18:25:46+00:00,True,33474.95
OpenAIResearchHelperMar19,20.242,2026-06-16 20:31:35+00:00,False,
OpenAIResearchHelperX,40.70,2026-06-17 02:05:49+00:00,True,33973.7
OpenAIResearchHelperXQ,104.43,2026-06-16 18:34:55+00:00,True,30437.033333333333
OpenAIResearchJan021781880284,135.119,2026-06-19 14:44:47+00:00,False,
OpenAIResearchJan021781880878,20.165,2026-06-19 14:54:41+00:00,True,909.0333333333333
OpenAIResearchJan021781881386,20.83,2026-06-19 15:03:08+00:00,False,
OpenAIResearchJan021781882176,20.230,2026-06-19 15:16:18+00:00,False,
OpenAIResearchJan021781883021,20.98,2026-06-19 15:30:23+00:00,True,34676.916666666664
OpenAIResearchJan021781883377,104.43,2026-06-19 15:36:19+00:00,True,34578.433333333334
OpenAIResearchJan021781883427,40.75,2026-06-19 15:37:09+00:00,False,
OpenAIResearchJan021781883584,20.165,2026-06-19 15:39:47+00:00,True,954.1333333333333
OpenAIResearchJan08,157.55,2026-06-16 19:16:11+00:00,True,24575.4
OpenAIResearchJul02Live,20.112,2026-06-17 02:59:15+00:00,False,
OpenAIResearchJul09,20.228,2026-06-17 07:59:40+00:00,False,
OpenAIResearchJul11,20.225,2026-06-16 19:31:03+00:00,False,
OpenAIResearchJul11X,20.165,2026-06-16 18:48:22+00:00,True,33535.95
OpenAIResearchJul16X,20.25,2026-06-17 01:56:18+00:00,False,
OpenAIResearchJul25Prod,20.171,2026-06-21 07:20:58+00:00,False,
OpenAIResearchJul28,57.154,2026-06-16 19:16:18+00:00,False,
OpenAIResearchJulX,65.52,2026-06-17 17:36:29+00:00,False,
OpenAIResearchJun19,20.97,2026-06-16 20:55:02+00:00,True,30644.816666666666
OpenAIResearchJun22XYZ,52.162,2026-06-22 08:42:02+00:00,False,
OpenAIResearchJun24,172.184,2026-06-21 01:33:16+00:00,False,
OpenAIResearchJun30,4.150,2026-06-16 19:14:02+00:00,False,
OpenAIResearchJune18X,57.151,2026-06-16 21:09:09+00:00,False,
OpenAIResearchMar02,52.165,2026-06-19 16:09:19+00:00,True,979.8166666666667
OpenAIResearchMar13,172.212,2026-06-18 18:07:24+00:00,False,
OpenAIResearchMar20X,20.69,2026-06-19 05:20:25+00:00,False,
OpenAIResearchMar22,20.9,2026-06-16 20:59:56+00:00,True,30803.8
OpenAIResearchMar22OECD,20.230,2026-06-20 01:14:19+00:00,False,
OpenAIResearchMar23X,4.242,2026-06-17 16:25:32+00:00,False,
OpenAIResearchMar25,3.23,2026-06-21 08:01:45+00:00,False,
OpenAIResearchMarTen,130.131,2026-06-18 13:56:32+00:00,False,
OpenAIResearchMay01X,20.9,2026-06-16 20:26:21+00:00,True,30770.216666666667
OpenAIResearchMay02,20.171,2026-06-21 08:56:10+00:00,False,
OpenAIResearchMay07,20.225,2026-06-17 02:28:09+00:00,False,
OpenAIResearchMay13X7,20.122,2026-06-16 19:41:35+00:00,False,
OpenAIResearchMay13X7B,20.66,2026-06-16 20:40:39+00:00,False,
OpenAIResearchMay2027,4.255,2026-06-16 18:44:55+00:00,True,30497.266666666666
OpenAIResearchMay21,52.162,2026-06-16 18:36:31+00:00,False,
OpenAIResearchMay24,132.196,2026-06-16 18:52:38+00:00,False,
OpenAIResearchNov01X,172.184,2026-06-17 03:12:18+00:00,False,
OpenAIResearchNov03,20.97,2026-06-17 06:43:18+00:00,True,31233.083333333332
OpenAIResearchNov05B,157.55,2026-06-17 16:33:40+00:00,True,25852.883333333335
OpenAIResearchNov05C,20.165,2026-06-17 17:20:37+00:00,True,34888.2
OpenAIResearchNov14LangX,172.173,2026-06-17 00:10:19+00:00,False,
OpenAIResearchNov18X,20.230,2026-06-20 01:32:09+00:00,False,
OpenAIResearchNov22,4.255,2026-06-16 19:14:14+00:00,True,30526.583333333332
OpenAIResearchNov24X,20.3,2026-06-16 21:40:12+00:00,False,
OpenAIResearchNov30DataX,20.69,2026-06-17 00:53:58+00:00,False,
OpenAIResearchNova,20.66,2026-06-19 12:12:29+00:00,False,
OpenAIResearchOct02,netz-98e04a49,2026-06-21 06:54:38+00:00,False,
OpenAIResearchOct03X,4.150,2026-06-16 23:11:03+00:00,False,
OpenAIResearchOct09,172.184,2026-06-20 05:31:27+00:00,False,
OpenAIResearchOct10,20.9,2026-06-16 20:34:37+00:00,True,30778.483333333334
OpenAIResearchOct14X,20.97,2026-06-19 14:59:38+00:00,True,903.1666666666666
OpenAIResearchOct18,20.245,2026-06-17 09:43:31+00:00,False,
OpenAIResearchOct25X,netz-6a9f48eb,2026-06-21 08:15:05+00:00,False,
OpenAIResearchOct29X,20.237,2026-06-17 01:18:13+00:00,True,30907.016666666666
OpenAIResearchOct4,20.245,2026-06-16 19:35:34+00:00,False,
OpenAIResearchSec2027,20.245,2026-06-18 16:28:42+00:00,False,
OpenAIResearchSec2028,20.69,2026-06-18 17:05:10+00:00,False,
OpenAIResearchSep02,4.151,2026-06-17 06:27:58+00:00,True,11858.05
OpenAIResearchSep05X,20.29,2026-06-17 07:02:58+00:00,False,
OpenAIResearchSep06,20.88,2026-06-21 06:00:58+00:00,False,
OpenAIResearchSep12,20.171,2026-06-19 12:58:46+00:00,False,
OpenAIResearchSep13X,172.185,2026-06-17 02:19:54+00:00,False,
OpenAIResearchSep17X,20.64,2026-06-16 21:58:36+00:00,True,8209.433333333332
OpenAIResearchSep19,20.97,2026-06-16 19:21:17+00:00,True,30551.066666666666
OpenAIResearchSep20,130.213,2026-06-17 00:56:23+00:00,False,
OpenAIResearchSep22,141.148,2026-06-21 09:16:32+00:00,False,
OpenAIResearchSep23Lang,64.236,2026-06-16 20:52:47+00:00,True,33660.45
OpenAIResearchSep29X,52.230,2026-06-16 22:13:21+00:00,False,
OpenAIResearchSep8,20.25,2026-06-17 02:50:19+00:00,False,
