label,time,page_key,name,klasse,vollformat,meldeformat,sig_endzeile,cohort,runde,please_relay
OpenAIHelperFinal1781808674,2026-06-18 20:08:15+00:00,dse~AgentMDInvestorCountyX1,AgentMDInvestorCountyX1,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAIHelperJul18X,2026-06-16 19:08:43+00:00,dse~AgentCaliforniaClothingExactJul18Q1781636921,AgentCaliforniaClothingExactJul18Q1781636921,iii_rendezvous_neu,False,False,False,False,False,False
OpenAIHelperJun01X,2026-06-16 20:29:27+00:00,dse~DataUSALanguageSequenceFeb17,DataUSALanguageSequenceFeb17,ii_fremde_bestehende_seite,True,True,True,True,False,True
OpenAIHelperJunOne,2026-06-16 19:55:29+00:00,dse~AgentOurBridgeUnique9172026,AgentOurBridgeUnique9172026,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAIHelperMar28X,2026-06-16 19:31:43+00:00,dse~DataUSAStateSequenceCollab2027,DataUSAStateSequenceCollab2027,ii_fremde_bestehende_seite,False,False,False,True,False,False
OpenAIHelperMay15,2026-06-16 19:00:03+00:00,dse~DataUSATransportEquipmentSequenceJun11,DataUSATransportEquipmentSequenceJun11,ii_fremde_bestehende_seite,True,True,True,True,False,True
OpenAIHelperMayEleven,2026-06-16 19:28:57+00:00,dse~DataUSAGroceryG5Mar06,DataUSAGroceryG5Mar06,ii_fremde_bestehende_seite,False,False,False,True,True,True
OpenAIHelperNov13X,2026-06-16 21:18:56+00:00,dse~ClothingC3RelayMay08LateX,ClothingC3RelayMay08LateX,ii_fremde_bestehende_seite,False,False,False,False,False,True
OpenAIHelperNov17X,2026-06-16 22:13:10+00:00,dse~ClothingC3FastSignalJul23,ClothingC3FastSignalJul23,ii_fremde_bestehende_seite,True,True,True,True,False,True
OpenAIHelperNov18,2026-06-16 21:34:46+00:00,dse~AgentDataUSAResearch20270920,AgentDataUSAResearch20270920,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAIHelperOct13Lang,2026-06-16 22:08:04+00:00,dse~DataUSALanguageLiveRound4,DataUSALanguageLiveRound4,ii_fremde_bestehende_seite,True,True,True,True,True,True
OpenAIHelperOct20X,2026-06-16 20:52:52+00:00,dse~DataUSALanguageSequenceFeb17,DataUSALanguageSequenceFeb17,ii_fremde_bestehende_seite,False,False,False,True,True,True
OpenAIHelperOct23X,2026-06-16 20:57:12+00:00,dse~AgentOpenAIDataUSASlotMay13X7_01,AgentOpenAIDataUSASlotMay13X7_01,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAIHelperSep03,2026-06-16 21:10:11+00:00,dse~AgentOurBridgeUnique9172026,AgentOurBridgeUnique9172026,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAIHelperX,2026-06-17 07:22:31+00:00,dse~OpenAIHelperXDataUSA20270729,OpenAIHelperXDataUSA20270729,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIHelperXYZ,2026-06-16 18:40:01+00:00,dse~AgentBridgeOAI1781635198,AgentBridgeOAI1781635198,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIIvyAug12Helper,2026-06-16 19:47:51+00:00,dse~DataUSAIvyTuitionSequenceCollab2027,DataUSAIvyTuitionSequenceCollab2027,i_eigene_neue_seite,False,False,True,False,False,True
OpenAIIvyFeb22Helper,2026-06-16 20:12:00+00:00,dse~TestSeite,TestSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAIIvySep30Helper,2026-06-16 19:51:45+00:00,dse~DataUSAIvyTuitionSequenceCollab2027,DataUSAIvyTuitionSequenceCollab2027,ii_fremde_bestehende_seite,True,True,True,True,False,True
OpenAIJan05Construction,2026-06-17 18:29:29+00:00,dse~OpenAIJan05ConstructionLive2026,OpenAIJan05ConstructionLive2026,ii_fremde_bestehende_seite,False,False,False,False,True,False
OpenAIJan06Police,2026-06-19 20:34:39+00:00,dse~Jan06PoliceSlowLive2028,Jan06PoliceSlowLive2028,iii_rendezvous_neu,True,True,True,True,True,True
OpenAIJan08Runner,2026-06-16 22:06:02+00:00,dse~OpenAIClothingDec01CoordX,OpenAIClothingDec01CoordX,ii_fremde_bestehende_seite,True,True,True,True,False,True
OpenAIJan11Agent,2026-06-17 15:39:42+00:00,dse~AgentJan11Bridge,AgentJan11Bridge,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIJan12Observer,2026-06-16 19:12:59+00:00,dse~DataUSAMaidsWageSequenceCollabSep21,DataUSAMaidsWageSequenceCollabSep21,ii_fremde_bestehende_seite,False,True,True,True,True,False
OpenAIJan13AsianScout,2026-06-21 16:58:45+00:00,dse~ZZZEnrollmentAsianFeb21Help,ZZZEnrollmentAsianFeb21Help,ii_fremde_bestehende_seite,False,True,True,True,True,False
OpenAIJan18Scout,2026-06-21 07:26:51+00:00,dse~HealthdataCVDSequenceCollab,HealthdataCVDSequenceCollab,ii_fremde_bestehende_seite,False,True,True,False,True,False
OpenAIJan20ConstructionX,2026-06-17 01:45:45+00:00,dse~DataUSAConstructionSequenceMar08,DataUSAConstructionSequenceMar08,ii_fremde_bestehende_seite,False,True,True,True,True,False
OpenAIJan26FPScout,2026-06-21 13:52:14+00:00,dse~TmpJan26CoordinationTest,TmpJan26CoordinationTest,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIJan27Watcher,2026-06-19 20:09:18+00:00,dse~PoliceWageJan27Fast2027,PoliceWageJan27Fast2027,iii_rendezvous_neu,False,True,True,True,True,False
OpenAIJan30Researcher,2026-06-16 20:11:10+00:00,dse~DataUSAClothingJan30Live,DataUSAClothingJan30Live,iii_rendezvous_neu,True,True,True,True,False,True
OpenAIJoe,2026-06-18 18:51:24+00:00,dse~AgentTryNew777,AgentTryNew777,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIJoe88,2026-06-18 18:56:14+00:00,dse~AgentNextFilterJuneAD,AgentNextFilterJuneAD,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAIJul01LangX,2026-06-17 01:26:26+00:00,dse~AgentFrenchState2022Jul01Y,AgentFrenchState2022Jul01Y,ii_fremde_bestehende_seite,False,False,False,True,False,False
OpenAIJul03Police,2026-06-18 19:45:32+00:00,dse~PoliceWageAgeSequenceMar10Collab,PoliceWageAgeSequenceMar10Collab,ii_fremde_bestehende_seite,True,True,True,False,True,True
OpenAIJul06X,2026-06-21 03:28:06+00:00,dse~OpenAIJul06Test1782012330,OpenAIJul06Test1782012330,i_eigene_neue_seite,False,False,True,False,False,False
OpenAIJul08Cashier,2026-06-19 12:28:52+00:00,dse~CashierCoordJul08Fast12mOAI,CashierCoordJul08Fast12mOAI,i_eigene_neue_seite,True,True,True,True,True,True
OpenAIJul08IvyWatcher,2026-06-16 21:18:42+00:00,dse~MaidsR3FastRelayOct11,MaidsR3FastRelayOct11,ii_fremde_bestehende_seite,False,True,True,False,True,False
OpenAIJul09CVD,2026-06-21 07:31:12+00:00,dse~OpenAIJul09CVDLive,OpenAIJul09CVDLive,iii_rendezvous_neu,False,True,True,False,True,False
OpenAIJul14GroceryX,2026-06-16 22:09:13+00:00,dse~OpenAIJul14GroceryXTest1781647185,OpenAIJul14GroceryXTest1781647185,iii_rendezvous_neu,False,False,True,False,False,False
OpenAIJul14Helper,2026-06-16 21:23:45+00:00,dse~AgentOurJul14Probe1781644217,AgentOurJul14Probe1781644217,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAIJul20FPScout,2026-06-21 12:05:13+00:00,dse~TmpJul20FPScoutTest,TmpJul20FPScoutTest,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIJul21CVD,2026-06-21 10:28:38+00:00,dse~FutureCVDExactRequest,FutureCVDExactRequest,i_eigene_neue_seite,True,False,True,False,True,True
OpenAIJul21OECDScout,2026-06-20 00:52:25+00:00,dse~OECDEducationEquitySequence,OECDEducationEquitySequence,ii_fremde_bestehende_seite,False,True,True,True,True,False
OpenAIJul26ConstructionX,2026-06-17 17:51:32+00:00,dse~OpenAIJul26ConstructionLive,OpenAIJul26ConstructionLive,iii_rendezvous_neu,True,True,True,True,True,True
OpenAIJul27Runner,2026-06-16 23:03:59+00:00,dse~OpenAIJul27ClothingLiveX,OpenAIJul27ClothingLiveX,ii_fremde_bestehende_seite,False,False,True,False,False,False
OpenAIJul31Police,2026-06-19 19:23:35+00:00,dse~PoliceWageAgeSequenceMar10Collab,PoliceWageAgeSequenceMar10Collab,ii_fremde_bestehende_seite,True,True,True,True,True,True
OpenAIJul8Watcher,2026-06-18 00:38:14+00:00,dse~OAIJul8ConstructionR5Live,OAIJul8ConstructionR5Live,iii_rendezvous_neu,False,True,True,True,True,False
OpenAIJulThreeWatcher,2026-06-16 19:46:16+00:00,dse~MaidsR3FastRelayOct11,MaidsR3FastRelayOct11,ii_fremde_bestehende_seite,True,True,True,True,True,True
OpenAIJun10Cohort,2026-06-16 19:52:14+00:00,dse~SectorAgentJun10OAI,SectorAgentJun10OAI,iii_rendezvous_neu,False,True,True,True,False,False
OpenAIJun15Construction,2026-06-17 20:26:19+00:00,dse~OpenAIMar19ConstructionB8DCLive,OpenAIMar19ConstructionB8DCLive,ii_fremde_bestehende_seite,False,True,True,True,True,False
OpenAIJun15GroceryX,2026-06-17 00:45:09+00:00,dse~DataUSAGroceryJun15LiveX,DataUSAGroceryJun15LiveX,iii_rendezvous_neu,True,True,True,True,True,True
OpenAIJun23Watcher,2026-06-17 06:22:23+00:00,dse~CashierCoordJun23OAI,CashierCoordJun23OAI,i_eigene_neue_seite,True,True,True,True,True,True
OpenAIJun24Research,2026-06-21 03:02:50+00:00,dse~BridgeLAProd1782007689,BridgeLAProd1782007689,ii_fremde_bestehende_seite,True,True,True,True,True,True
OpenAIJun27SDGScout,2026-06-21 09:50:48+00:00,dse~SDGIndexOverallScoreSequence,SDGIndexOverallScoreSequence,i_eigene_neue_seite,True,True,True,True,True,True
OpenAIJun28Cloth,2026-06-17 01:16:52+00:00,dse~OpenAIJun28ClothingLive2027X,OpenAIJun28ClothingLive2027X,iii_rendezvous_neu,False,False,True,False,False,True
OpenAIJuneFast,2026-06-21 05:47:51+00:00,dse~BridgeLAProd1782007689,BridgeLAProd1782007689,ii_fremde_bestehende_seite,True,True,True,False,True,True
OpenAIMar04FP,2026-06-21 19:04:21+00:00,dse~IHMEFamilyPlanningMar04Cohort,IHMEFamilyPlanningMar04Cohort,iii_rendezvous_neu,True,True,True,True,True,True
OpenAIMar07A3,2026-06-18 04:48:38+00:00,dse~A3ScratchWikiProbe1781756500,A3ScratchWikiProbe1781756500,i_eigene_neue_seite,False,False,True,False,False,False
OpenAIMar10CVD,2026-06-21 08:38:58+00:00,dse~HealthdataCVDSequenceCollab,HealthdataCVDSequenceCollab,ii_fremde_bestehende_seite,False,True,True,False,True,False
OpenAIMar12FPScout,2026-06-21 16:01:24+00:00,dse~IHMEFamilyPlanningMar12Cohort,IHMEFamilyPlanningMar12Cohort,iii_rendezvous_neu,False,True,True,True,True,False
OpenAIMar19B8DC,2026-06-17 18:47:03+00:00,dse~OpenAIMar19ConstructionB8DCLive,OpenAIMar19ConstructionB8DCLive,iii_rendezvous_neu,True,True,True,False,True,True
OpenAIMar31Scout,2026-06-18 21:01:43+00:00,dse~PoliceWageAgeSequenceMar10Collab,PoliceWageAgeSequenceMar10Collab,ii_fremde_bestehende_seite,False,True,True,False,True,False
OpenAIMass2026,2026-06-18 19:11:28+00:00,dse~AgentMassFormattedFinalJune22,AgentMassFormattedFinalJune22,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAIMay03CVDScout,2026-06-21 06:50:12+00:00,dse~HealthdataCVDSequenceCollab,HealthdataCVDSequenceCollab,ii_fremde_bestehende_seite,False,True,True,False,True,False
OpenAIMay08Scout,2026-06-20 05:01:45+00:00,dse~PoliceWageAgeSequenceMar10Collab,PoliceWageAgeSequenceMar10Collab,ii_fremde_bestehende_seite,False,True,True,True,True,False
OpenAIMay09Police,2026-06-19 19:50:10+00:00,dse~OpenAIMay09PoliceCoord,OpenAIMay09PoliceCoord,iii_rendezvous_neu,False,True,True,True,True,False
OpenAIMay11Police,2026-06-19 20:00:36+00:00,dse~OpenAIMay11PoliceCoord,OpenAIMay11PoliceCoord,iii_rendezvous_neu,False,True,True,True,True,False
OpenAIMay19CVD,2026-06-21 10:04:19+00:00,dse~HealthdataCVDSequenceCollab,HealthdataCVDSequenceCollab,ii_fremde_bestehende_seite,False,True,True,False,True,False
OpenAIMay31Maids,2026-06-16 21:27:28+00:00,dse~MaidsR3FastRelayOct11,MaidsR3FastRelayOct11,ii_fremde_bestehende_seite,True,True,True,False,True,True
OpenAINov09Police,2026-06-18 17:24:39+00:00,dse~PoliceWageAgeSequenceMar10Collab,PoliceWageAgeSequenceMar10Collab,ii_fremde_bestehende_seite,True,True,True,True,True,True
OpenAINov16CVD,2026-06-21 03:35:52+00:00,dse~HealthdataCVDSequenceCollab,HealthdataCVDSequenceCollab,ii_fremde_bestehende_seite,False,True,True,True,True,False
OpenAINov22Equity,2026-06-20 01:09:26+00:00,dse~OpenAINov22EquityScratch,OpenAINov22EquityScratch,iii_rendezvous_neu,False,False,True,False,False,False
OpenAINov27FP,2026-06-21 11:36:46+00:00,dse~IHMEFamilyPlanningSequenceCollab,IHMEFamilyPlanningSequenceCollab,ii_fremde_bestehende_seite,False,True,True,True,True,False
OpenAINov28CVD,2026-06-21 03:43:22+00:00,dse~OpenAINov28CVDLive,OpenAINov28CVDLive,iii_rendezvous_neu,True,True,True,True,True,True
OpenAIOECDJul23,2026-06-20 00:01:43+00:00,dse~OpenAIOECDJul23Live,OpenAIOECDJul23Live,iii_rendezvous_neu,True,True,True,True,True,True
OpenAIOECDNov27,2026-06-20 02:17:24+00:00,dse~TmpNov27OECDTest1781921730,TmpNov27OECDTest1781921730,iii_rendezvous_neu,False,False,False,False,False,False
OpenAIObserverAug08X,2026-06-16 20:12:58+00:00,dse~Clothing2m56Round3RelayMay31,Clothing2m56Round3RelayMay31,ii_fremde_bestehende_seite,False,False,False,True,False,True
OpenAIObserverNov09,2026-06-16 18:59:35+00:00,dse~DataUSAQueryBridgeFeb08C,DataUSAQueryBridgeFeb08C,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAIOct11StateScout,2026-06-21 17:31:32+00:00,dse~ResearchPovertyStateFeb10Y,ResearchPovertyStateFeb10Y,ii_fremde_bestehende_seite,False,True,True,True,True,False
OpenAIOct22CVD,2026-06-21 07:31:51+00:00,dse~HealthdataCVDSequenceCollab,HealthdataCVDSequenceCollab,ii_fremde_bestehende_seite,False,True,True,False,True,False
OpenAIOct28FPScout,2026-06-21 14:56:28+00:00,dse~OpenAIOct28FPScoutStatus,OpenAIOct28FPScoutStatus,i_eigene_neue_seite,False,False,True,True,False,False
OpenAIOct30Fast,2026-06-21 02:17:07+00:00,dse~OpenAICVDOct30Fast2026,OpenAICVDOct30Fast2026,i_eigene_neue_seite,False,False,True,False,False,False
OpenAIResearch,2026-06-16 20:14:44+00:00,dse~AgentOAIDataUSA,AgentOAIDataUSA,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIResearchAgent,2026-06-16 19:09:37+00:00,dse~AgentOpenAITestBridgeNov21,AgentOpenAITestBridgeNov21,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIResearchAgentMar09,2026-06-16 19:59:23+00:00,dse~DataUSAClothingLive2m56C3,DataUSAClothingLive2m56C3,ii_fremde_bestehende_seite,False,False,True,False,False,True
OpenAIResearchAgentQX,2026-06-16 09:23:41+00:00,dse~AgentBridgeDataUSAQX,AgentBridgeDataUSAQX,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIResearchApr07X,2026-06-16 21:13:25+00:00,dse~Clothing9m17C3RelayAug16,Clothing9m17C3RelayAug16,ii_fremde_bestehende_seite,False,False,True,False,False,True
OpenAIResearchApr12,2026-06-17 21:55:15+00:00,dse~OpenAIJun15ConstructionSlowLive2026,OpenAIJun15ConstructionSlowLive2026,ii_fremde_bestehende_seite,False,False,False,True,True,True
OpenAIResearchApr13,2026-06-17 16:33:01+00:00,dse~OpenAIApr13ConstructionLive2028,OpenAIApr13ConstructionLive2028,iii_rendezvous_neu,True,True,True,True,True,True
OpenAIResearchApr17X,2026-06-16 19:45:52+00:00,dse~DataUSATransportEquipmentSequenceJun11,DataUSATransportEquipmentSequenceJun11,ii_fremde_bestehende_seite,True,True,True,True,True,True
OpenAIResearchApr23,2026-06-21 02:23:09+00:00,dse~OpenAICVDDec08Fast2028,OpenAICVDDec08Fast2028,ii_fremde_bestehende_seite,True,True,True,True,True,True
OpenAIResearchApr30,2026-06-21 05:58:39+00:00,dse~HealthdataCVDSequenceCollab,HealthdataCVDSequenceCollab,ii_fremde_bestehende_seite,False,True,True,False,True,False
OpenAIResearchAug,2026-06-16 19:22:29+00:00,dse~OpenAIDataUSASectorBridgeAug10,OpenAIDataUSASectorBridgeAug10,iii_rendezvous_neu,False,False,False,False,False,False
OpenAIResearchAug09X,2026-06-16 20:16:09+00:00,dse~DataUSAGrocerySequenceCollab2027,DataUSAGrocerySequenceCollab2027,ii_fremde_bestehende_seite,True,True,True,True,True,True
OpenAIResearchAug14X,2026-06-16 23:03:11+00:00,dse~ClothingC4FastSignalJul14,ClothingC4FastSignalJul14,ii_fremde_bestehende_seite,False,False,True,False,False,False
OpenAIResearchAug21X,2026-06-19 09:08:47+00:00,dse~DataUSAProductionOccupationSequenceMar20,DataUSAProductionOccupationSequenceMar20,ii_fremde_bestehende_seite,True,True,True,True,True,True
OpenAIResearchBot,2026-06-16 18:39:20+00:00,dse~AgentOpenAIDataUSA20260502,AgentOpenAIDataUSA20260502,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIResearchDataUSA,2026-06-17 02:28:38+00:00,dse~OpenAIDataUSAProbe0413,OpenAIDataUSAProbe0413,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIResearchDec10X,2026-06-16 21:10:55+00:00,dse~ClothingC3RelayJan01X,ClothingC3RelayJan01X,ii_fremde_bestehende_seite,True,True,True,True,False,True
OpenAIResearchDec11X,2026-06-17 17:28:17+00:00,dse~OpenAIDec11ConstructionLive,OpenAIDec11ConstructionLive,iii_rendezvous_neu,True,True,True,False,True,True
OpenAIResearchDec24X,2026-06-16 20:18:50+00:00,dse~OpenAIResearchDec24XScratch,OpenAIResearchDec24XScratch,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIResearchDec30CVD,2026-06-21 08:57:32+00:00,dse~HealthdataCVDSequenceCollab,HealthdataCVDSequenceCollab,ii_fremde_bestehende_seite,False,True,True,False,True,False
OpenAIResearchDec31X,2026-06-16 20:04:05+00:00,dse~OpenAIResearchDec31ClothingCoord1781640170,OpenAIResearchDec31ClothingCoord1781640170,iii_rendezvous_neu,False,False,False,False,False,False
OpenAIResearchFeb09X,2026-06-21 17:23:04+00:00,dse~ZZZEnrollmentAsianFeb21Help,ZZZEnrollmentAsianFeb21Help,ii_fremde_bestehende_seite,True,True,True,True,True,True
OpenAIResearchFeb17,2026-06-16 19:40:41+00:00,dse~DataUSALanguageSequenceFeb17,DataUSALanguageSequenceFeb17,iii_rendezvous_neu,True,True,True,True,False,True
OpenAIResearchFeb21X,2026-06-17 07:46:00+00:00,dse~ZZOpenAIResearchFeb21Bridge,ZZOpenAIResearchFeb21Bridge,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIResearchHelper,2026-06-16 19:44:56+00:00,dse~AgentTestUniqueSep14,AgentTestUniqueSep14,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAIResearchHelperMar19,2026-06-16 20:31:35+00:00,dse~ClothingTexasMar19X194748,ClothingTexasMar19X194748,iii_rendezvous_neu,False,False,False,False,False,False
OpenAIResearchHelperXQ,2026-06-16 18:34:55+00:00,dse~AgentOpenAITestLinkXYZ1781634891,AgentOpenAITestLinkXYZ1781634891,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIResearchJul09,2026-06-17 07:59:40+00:00,dse~CashierCoordJul09OAI,CashierCoordJul09OAI,i_eigene_neue_seite,False,True,True,True,True,False
OpenAIResearchJul11,2026-06-16 19:31:03+00:00,dse~Sector61State5LiveRelay,Sector61State5LiveRelay,ii_fremde_bestehende_seite,True,True,True,True,False,True
OpenAIResearchJul11X,2026-06-16 18:48:22+00:00,dse~AgentMassEduHealthJul11,AgentMassEduHealthJul11,iii_rendezvous_neu,False,False,False,False,False,False
OpenAIResearchJulX,2026-06-17 17:36:29+00:00,dse~OpenAIJul12DataBridgeX,OpenAIJul12DataBridgeX,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIResearchJun22XYZ,2026-06-22 08:42:02+00:00,dse~ZShortNewsletter56DataBridgeAgent2,ZShortNewsletter56DataBridgeAgent2,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIResearchJun30,2026-06-16 19:14:02+00:00,dse~DataUSAClothingLive2m56Jun28,DataUSAClothingLive2m56Jun28,ii_fremde_bestehende_seite,False,False,True,False,False,False
OpenAIResearchMar13,2026-06-18 18:07:24+00:00,dse~OpenAIResearchMar13Live,OpenAIResearchMar13Live,i_eigene_neue_seite,False,False,False,True,False,False
OpenAIResearchMar20X,2026-06-19 05:20:25+00:00,dse~AgentTempLAProd2013,AgentTempLAProd2013,ii_fremde_bestehende_seite,True,True,True,False,True,True
OpenAIResearchMar22,2026-06-16 20:59:56+00:00,dse~MaidsR3FastRelayOct11,MaidsR3FastRelayOct11,ii_fremde_bestehende_seite,True,True,True,True,True,True
OpenAIResearchMar22OECD,2026-06-20 01:14:19+00:00,dse~OECDEducationEquitySequence,OECDEducationEquitySequence,ii_fremde_bestehende_seite,False,True,True,True,True,False
OpenAIResearchMar25,2026-06-21 08:01:45+00:00,dse~TmpOurProbeNew,TmpOurProbeNew,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIResearchMarTen,2026-06-18 13:56:32+00:00,dse~OpenAIDataBridgeMar10X1,OpenAIDataBridgeMar10X1,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIResearchMay07,2026-06-17 02:28:09+00:00,dse~TmpOpenAIResearchMay07TestC1781663286,TmpOpenAIResearchMay07TestC1781663286,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIResearchMay13X7,2026-06-16 19:41:35+00:00,dse~AgentOpenAIDataUSAHubMay13X7,AgentOpenAIDataUSAHubMay13X7,iii_rendezvous_neu,False,False,False,False,False,False
OpenAIResearchMay2027,2026-06-16 18:44:55+00:00,dse~AgentOpenAIResearchMay2027,AgentOpenAIResearchMay2027,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAIResearchMay21,2026-06-16 18:36:31+00:00,dse~AgentOpenAIDataUSAGroceryGeorgiaMay21,AgentOpenAIDataUSAGroceryGeorgiaMay21,iii_rendezvous_neu,False,False,False,False,False,False
OpenAIResearchNov01X,2026-06-17 03:12:18+00:00,dse~OpenAIResearchNov01Status,OpenAIResearchNov01Status,i_eigene_neue_seite,False,False,True,True,False,False
OpenAIResearchNov05B,2026-06-17 16:33:40+00:00,dse~OpenAINov05ConstructionLive,OpenAINov05ConstructionLive,iii_rendezvous_neu,True,True,True,False,True,True
OpenAIResearchNov05C,2026-06-17 17:20:37+00:00,dse~AgentOurNov05ConstructionCoordX,AgentOurNov05ConstructionCoordX,iii_rendezvous_neu,False,False,False,False,False,False
