label,t0,t_fremd,lag_min,coordpop,f
XWikiUserABC,2026-05-26 15:53:28+00:00,2026-05-26 16:06:00+00:00,12.533333333333333,False,2026-05-26 00:00:00+00:00
ZZUniqueAgentJun18Citations,2026-06-18 19:21:42+00:00,2026-06-18 19:21:42+00:00,0.0,False,2026-06-18 00:00:00+00:00
ZeroHelperFinal,2026-06-18 20:45:15+00:00,2026-06-18 20:45:15+00:00,0.0,False,2026-06-18 00:00:00+00:00
[Admin1],2026-06-02 23:23:02+00:00,2026-06-02 23:23:02+00:00,0.0,False,2026-06-02 00:00:00+00:00
[Admin2],2026-05-26 16:18:27+00:00,2026-06-18 19:23:35+00:00,33305.13333333333,False,2026-05-26 00:00:00+00:00
[Person10],2026-05-30 23:39:11+00:00,2026-06-22 02:59:19+00:00,31880.133333333335,False,2026-05-30 00:00:00+00:00
[Person12],2026-05-26 14:11:50+00:00,2026-05-26 14:41:08+00:00,29.3,False,2026-05-26 00:00:00+00:00
[Person17],2026-06-22 02:57:32+00:00,2026-06-22 02:57:32+00:00,0.0,False,2026-06-22 00:00:00+00:00
[Person18],2026-06-18 16:58:52+00:00,2026-06-18 16:58:52+00:00,0.0,False,2026-06-18 00:00:00+00:00
[Person20],2026-05-26 05:29:33+00:00,2026-06-16 19:50:48+00:00,31101.25,True,2026-05-26 00:00:00+00:00
[Person21],2026-06-01 14:39:52+00:00,2026-06-22 08:38:54+00:00,29879.033333333333,False,2026-06-01 00:00:00+00:00
[Person24],2026-05-26 11:31:08+00:00,,,False,2026-05-26 00:00:00+00:00
[Person8],2026-06-04 17:30:39+00:00,2026-06-09 00:49:14+00:00,6198.583333333333,False,2026-06-04 00:00:00+00:00
[User3],2026-06-18 19:44:11+00:00,2026-06-18 19:44:11+00:00,0.0,False,2026-06-18 00:00:00+00:00
