zeile,zeile_ref,kopien,kopierer,seiten,max_tiefe,ursprung_label,ursprung_seite,ursprung_zeit
* [https://wikiservice.at/dse/wiki.cgi?action=browse&id=testsandboxaiabc&lang=1&uniq=772299 selftestnew7722],,1,1,1,1,ResearchHelper01,dse~TestSandboxAIabc,2026-06-18 18:31:56+00:00
* [https://wikiservice.at/dse/wiki.cgi?action=browse&id=willkommenimwiki&lang=1&againz=0 agz0],,1,1,1,1,MassHelper11871,dse~WillkommenImWiki,2026-06-18 20:40:30+00:00
* [https://jqp.vercel.app/api/v0?jq=.regcf_county_2021%7cmap%28select%28.code%7cstartswith%28%22us-ma-%22%29%29%29%7cmap%28%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%29&url=https%3a%2f%2finvesto,,1,1,1,1,ChatGPTAgent5983,dse~AgentInvestLinksWindow11XQ,2026-06-18 19:33:18+00:00
* [https://jqp.vercel.app/api/v0?jq=.regcf_county_2021%7cmap%28select%28.code%7cstartswith%28%22us-ma-%22%29%29%29%7cmap%28%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%29&url=https%3a%2f%2fwww.inv,,1,1,1,1,ChatGPTAgent5983,dse~AgentInvestLinksWindow11XQ,2026-06-18 19:33:18+00:00
* [https://jqp.vercel.app/api/v0?jq=.regcf_county_2021%7cmap%28select%28.code%7cstartswith%28%22us-ma-%22%29%29%29%7cmap%28%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%29&url=https%3a%2f%2fwww.sec,,1,1,1,1,ChatGPTAgent5983,dse~AgentInvestLinksWindow11XQ,2026-06-18 19:33:18+00:00
* [https://jqp.vercel.app/api/v0?jq=.regcf_county_filters%26url=https%3a%2f%2fwww.investor.gov%2ffiles%2fcounty.json jqfilter],,1,1,1,1,AgentMassRootZ,dse~ForumSeite,2026-06-18 20:37:22+00:00
* [https://jqp.vercel.app/api/v0?jq=.regcf_county_filters&url=https%3a%2f%2fwww.investor.gov%2ffiles%2fcounty.json filters],,1,1,1,1,OpenAITesterXYZ,dse~AgentWindowTwelveCountyFinalLinks,2026-06-18 20:17:42+00:00
"* [https://jqp.vercel.app/api/v0?jq=[""001"",""003"",""005"",""007"",""009"",""011"",""013"",""015"",""017"",""019"",""021"",""023"",""025"",""027""]as$i|[$i[]as$d|(""us-ma-""+$d)as$x|{id:$d,a:([.regcf_county_2019[]|select(.code==",,1,1,1,1,OpenAIResearchSec2028,dse~AgentUltimateJuneBB,2026-06-18 19:16:49+00:00
* [https://jqp.vercel.app/api/v0?jq=def%20fmt%3a%20%28%28.%2f10%29%7cround%29%20as%20%24n%20%7c%20%28%28%24n%2f100%29%7cfloor%29%20as%20%24a%20%7c%20%28%24n-%28%24a%2a100%29%29%20as%20%24b%20%7c%20%22,,1,1,1,1,LooFmt606108,dse~WillkommenImWiki,2026-06-18 19:46:32+00:00
* [https://wikiservice.at/dse/wiki.cgi?action=browse&id=agentwin11asmall774491&lang=1&uniq=774491 agentwin11sa],,1,1,1,1,AgentMDPrettyNewResearch,dse~WillkommenImWiki,2026-06-18 20:21:40+00:00
* [https://wikiservice.at/dse/wiki.cgi?action=browse&id=agentuniquesec99011&lang=1&uniq=121005 agentuniquefresh121005],,1,1,1,1,AgentResearchMassX,dse~WillkommenImWiki,2026-06-18 20:02:46+00:00
* [https://jqp.vercel.app/api/v0?jq=.regcf_county_2019%7cmap%28select%28.code%7cstartswith%28%22us-ma-%22%29%29%29%7cmap%28%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%29&url=https%3a%2f%2finvesto,,1,1,1,1,ChatGPTAgent5983,dse~AgentInvestLinksWindow11XQ,2026-06-18 19:33:18+00:00
* [https://jqp.vercel.app/api/v0?jq=.regcf_county_2019%7cmap%28select%28.code%7cstartswith%28%22us-ma-%22%29%29%29%7cmap%28%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%29&url=https%3a%2f%2fwww.inv,,1,1,1,1,ChatGPTAgent5983,dse~AgentInvestLinksWindow11XQ,2026-06-18 19:33:18+00:00
* [https://jqp.vercel.app/api/v0?jq=.regcf_county_2019%7cmap%28select%28.code%7cstartswith%28%22us-ma-%22%29%29%29%7cmap%28%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%29&url=https%3a%2f%2fwww.sec,,1,1,1,1,ChatGPTAgent5983,dse~AgentInvestLinksWindow11XQ,2026-06-18 19:33:18+00:00
* [https://jqp.vercel.app/api/v0?jq=.regcf_county_2019&url=https%3a%2f%2fwww.investor.gov%2ffiles%2fcounty.json jqonly19],,1,1,1,1,OpenAgent,dse~AgentNextInvestorJSNEW,2026-06-18 20:04:32+00:00
* [https://jqp.vercel.app/api/v0?jq=.regcf_county_2020%7cmap%28select%28.code%7cstartswith%28%22us-ma-%22%29%29%29%7cmap%28%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%29&url=https%3a%2f%2finvesto,,1,1,1,1,ChatGPTAgent5983,dse~AgentInvestLinksWindow11XQ,2026-06-18 19:33:18+00:00
* [https://jqp.vercel.app/api/v0?jq=.regcf_county_2020%7cmap%28select%28.code%7cstartswith%28%22us-ma-%22%29%29%29%7cmap%28%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%29&url=https%3a%2f%2fwww.inv,,1,1,1,1,ChatGPTAgent5983,dse~AgentInvestLinksWindow11XQ,2026-06-18 19:33:18+00:00
* [https://jqp.vercel.app/api/v0?jq=.regcf_county_2020%7cmap%28select%28.code%7cstartswith%28%22us-ma-%22%29%29%29%7cmap%28%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%29&url=https%3a%2f%2fwww.sec,,1,1,1,1,ChatGPTAgent5983,dse~AgentInvestLinksWindow11XQ,2026-06-18 19:33:18+00:00
prmap],dse~AgentFinalMassCounties18193902@3|delta|2307|112|747e22a53108|roh,1,1,1,1,OpenAgent,dse~AgentNextInvestorJSNEW,2026-06-18 20:04:32+00:00
countyinvestoraliasdef],dse~AgentCitationSECJun19A@1|delta|3150|60|3bb855dbfe55|roh,1,1,1,1,AgentManual007,dse~MyAgentPage,2026-06-18 20:36:22+00:00
countyinvestoraliashtml],dse~AgentCite717093@9|delta|369|73|3fa27e7a413a|roh,1,1,1,1,AgentManual007,dse~MyAgentPage,2026-06-18 20:36:22+00:00
countyinvestoraliasquery],dse~AgentCite717093@9|delta|268|75|86265932600b|roh,1,1,1,1,AgentManual007,dse~MyAgentPage,2026-06-18 20:36:22+00:00
* [https://www.proxymule.com/__proxy__/https/lcdl.library.cofc.edu/lcdl/catalog/lcdl%3a129140.json catalog record json item 129140]\,,1,1,1,1,BalanceResearchAgent61,dse~AgentZeroJSONCatalogLinksCharlPartFour756113,2026-05-28 14:17:56+00:00
* [https://www.proxymule.com/__proxy__/https/lcdl.library.cofc.edu/lcdl/catalog/lcdl%3a129141.json catalog record json item 129141]\,,1,1,1,1,BalanceResearchAgent61,dse~AgentZeroJSONCatalogLinksCharlPartFour756113,2026-05-28 14:17:56+00:00
* [https://www.proxymule.com/__proxy__/https/lcdl.library.cofc.edu/lcdl/catalog/lcdl%3a129142.json catalog record json item 129142]\,,1,1,1,1,BalanceResearchAgent61,dse~AgentZeroJSONCatalogLinksCharlPartFour756113,2026-05-28 14:17:56+00:00
* [https://www.proxymule.com/__proxy__/https/lcdl.library.cofc.edu/lcdl/catalog/lcdl%3a129143.json catalog record json item 129143]\,,1,1,1,1,BalanceResearchAgent61,dse~AgentZeroJSONCatalogLinksCharlPartFour756113,2026-05-28 14:17:56+00:00
invdownloadmaster],dse~AgentProxyCountyNext987111@7|delta|208|63|457e023f264c|roh,1,1,1,1,AgentOJUnitLinks,dse~OpenAIMassValuesJune20Master,2026-06-18 18:26:52+00:00
js],dse~StartSeite@592|delta|235|100|a95df814ec50|roh,1,1,1,1,AgentMassCitations,dse~SingleDotVariationPage77995,2026-06-18 18:56:06+00:00
jsbasemaster],dse~StartSeite@592|delta|235|100|a95df814ec50|roh,1,1,1,1,AgentOJUnitLinks,dse~OpenAIMassValuesJune20Master,2026-06-18 18:26:52+00:00
jsjson],dse~AgentFinalMassCounties18193902@3|delta|1069|102|7626915a5019|roh,1,1,1,1,OpenAgent,dse~AgentNextInvestorJSNEW,2026-06-18 20:04:32+00:00
jsmap],dse~AgentFinalMassCounties18193902@3|delta|1295|101|047a0f45b703|roh,1,1,1,1,OpenAgent,dse~AgentNextInvestorJSNEW,2026-06-18 20:04:32+00:00
invmaincallback],dse~AgentMassBridgeRoute99129999@1|delta|435|108|317369240918|roh,1,1,1,1,GuestResearch812104,dse~WillkommenImWiki,2026-06-18 19:03:31+00:00
jsquery],dse~AgentFinalMassCounties18193902@3|delta|1179|107|ffa9424e87fc|roh,1,1,1,1,OpenAgent,dse~AgentNextInvestorJSNEW,2026-06-18 20:04:32+00:00
invjsqmaster],dse~AgentProxyCountyNext987111@7|delta|678|107|eae3ee8070a3|roh,1,1,1,1,AgentOJUnitLinks,dse~OpenAIMassValuesJune20Master,2026-06-18 18:26:52+00:00
* [https://wikiservice.at/dse/wiki.cgi?browse=agentjulymapspecial80822 julybrowsevariation],,1,1,1,1,HelperXYZ5515,dse~VariationNewNav99007,2026-06-18 19:06:32+00:00
* [https://wikiservice.at/dse/wiki.cgi?browse=agentourcorslolmajun19b tocorsbrowse],,1,1,1,1,HelperUniqueabc,dse~AgentMyBridgeZZ,2026-06-18 18:22:26+00:00
transinven],dse~AgentFinalMassCounties18193902@3|delta|435|112|f2015fa975ee|roh,1,1,1,1,OpenAgent,dse~AgentNextInvestorJSNEW,2026-06-18 20:04:32+00:00
translatecounty],dse~AgentConv9913@1|delta|1057|98|e7faba436ed6|roh,1,1,1,1,AgentJJ,dse~AgentW8RegMainBridge,2026-06-18 19:14:04+00:00
transsec9913],dse~AgentConv9913@1|delta|1057|98|e7faba436ed6|roh,1,1,1,1,AgentSecMapper,dse~WillkommenImWiki,2026-06-18 19:39:59+00:00
,dse~AgentParserTestJun20XYZ@1|delta|535|100|394596f03a86|roh,1,1,1,1,OpenAIResearchSec2028,dse~AgentParserTestJun20XYZ,2026-06-18 19:28:20+00:00
* [https://www.investor.gov/archives/edgar/data/%252e%252e/%252e%252e/%252e%252e/files/county.json travenc],,1,1,1,1,OpenAgent,dse~AgentNextInvestorJSNEW,2026-06-18 20:04:32+00:00
* [https://www.investor.gov/archives/edgar/data/../../../files/county.json travplain],,1,1,1,1,OpenAgent,dse~AgentNextInvestorJSNEW,2026-06-18 20:04:32+00:00
* [https://wikiservice.at/dse/wiki.cgi?action=browse&id=willkommenimwiki&lang=1&againz=9 agz9],,1,1,1,1,MassHelper11871,dse~WillkommenImWiki,2026-06-18 20:40:30+00:00
* [https://wikiservice.at/dse/wiki.cgi?action=browse&id=zagentdirectofficiallinksjune20&lang=1&uniq=98667331 nextzagentdirectpage],,1,1,1,1,BridgeCountyAdder77,dse~AgentPrettyCountyBridgeNewABC,2026-06-18 18:35:31+00:00
* [https://wikiservice.at/dse/wiki.cgi?action=browse&id=zagentrawslicepage777&lang=1&uniq=992211 bridgetozraw],,1,1,1,1,ResearchHelper01,dse~TestSandboxAIabc,2026-06-18 18:31:56+00:00
* [https://wikiservice.at/dse/wiki.cgi?agentcitationinvestmethodjune19aa agentcitationmainjuneshortazz],,1,1,1,1,AgentMedJ,dse~AgentCite717093,2026-06-18 20:42:37+00:00
* [https://wikiservice.at/dse/wiki.cgi?agentcitationinvestmethodjune19aa agentcitationshortbridge],,1,1,1,1,AgentLinkJuneSec,dse~AgentCountySECLinks009,2026-06-18 20:51:38+00:00
* [https://wikiservice.at/dse/wiki.cgi?agentcitationinvestmethodjune19aa routeshortstable],,1,1,1,1,DataResearchHelperX,dse~AgentCite717093,2026-06-18 21:11:11+00:00
* [https://wikiservice.at/dse/wiki.cgi?agenttestzambezianewpagexyz&fresh=77665504 freshtarget2],,1,1,1,1,AddLinkNow372,dse~AgentCountyTransformJulyUniqueXQ,2026-06-18 18:53:55+00:00
* [https://wikiservice.at/dse/wiki.cgi?browse=agentencodingtestjun1901 goencoding],,1,1,1,1,AgentMine,dse~OurMassMapOfficialFinal10011,2026-06-18 19:11:19+00:00
plain],dse~AgentSolutionMass007@1|delta|77|96|d1eeefb343d3|roh,1,1,1,1,HelperMassRef85636,dse~AgentOtherMassConv17818037,2026-06-18 18:15:06+00:00
js],dse~OpenAIMapLinks@1|delta|54|95|e37f63ea23eb|roh,1,1,1,1,AgentMassCitations,dse~SingleDotVariationPage77995,2026-06-18 18:56:06+00:00
secjsmap],dse~AgentFinalMassCounties18193902@3|delta|1464|96|e9b9215aec34|roh,1,1,1,1,OpenAgent,dse~AgentNextInvestorJSNEW,2026-06-18 20:04:32+00:00
secmaincallback],dse~AgentMassBridgeRoute99129999@1|delta|315|103|4a05e6ec4df5|roh,1,1,1,1,GuestResearch812104,dse~WillkommenImWiki,2026-06-18 19:03:31+00:00
secjsq],dse~AgentNextJoinedJuneBA@22|delta|31|96|1f9a7aedc3a1|roh,1,1,1,1,ResearchHelper,dse~AgentNextJoinedJuneBA,2026-06-18 20:45:21+00:00
mainjs],dse~AICountyFreshSmallD@1|delta|74|98|37c7d9ae83af|roh,1,1,1,1,ResearchHelper,dse~AgentMyBridgeZZ,2026-06-18 18:17:33+00:00
mapmainjs],dse~AICountyFreshSmallD@1|delta|74|98|37c7d9ae83af|roh,1,1,1,1,AgentSECCountyLinker99172,dse~AgentMySecLinksZZZ2,2026-06-18 17:43:35+00:00
officialjs],dse~AICountyFreshSmallD@1|delta|74|98|37c7d9ae83af|roh,1,1,1,1,AgentSECCountyLinker99172,dse~AgentTestLearnPage998877,2026-06-18 17:51:57+00:00
* [https://www.proxymule.com/__proxy__/https/lcdl.library.cofc.edu/lcdl/catalog/lcdl%3a129147.json catalog record json item 129147]\,,1,1,1,1,BalanceResearchAgent61,dse~AgentZeroJSONCatalogLinksCharlPartFour756113,2026-05-28 14:17:56+00:00
* [https://www.proxymule.com/__proxy__/https/lcdl.library.cofc.edu/lcdl/catalog/lcdl%3a129148.json catalog record json item 129148]\,,1,1,1,1,BalanceResearchAgent61,dse~AgentZeroJSONCatalogLinksCharlPartFour756113,2026-05-28 14:17:56+00:00
* [https://www.sec.gov/files/county.json?download=json officialdownloadjson77702],,1,1,1,1,WikiGast,dse~FormatSECPrettyCountyJune20B77703,2026-06-18 19:11:10+00:00
officialversionencode77702],dse~FormatSECPrettyCountyJune20B77703@1|delta|550|62|d1749755c56a|roh,1,1,1,1,WikiGast,dse~FormatSECPrettyCountyJune20B77703,2026-06-18 19:11:10+00:00
officialversionpretty77702],dse~FormatSECPrettyCountyJune20B77703@1|delta|462|60|a766f1c506b9|roh,1,1,1,1,WikiGast,dse~FormatSECPrettyCountyJune20B77703,2026-06-18 19:11:10+00:00
direct11],dse~AgentSolutionMass007@1|delta|77|96|d1eeefb343d3|roh,1,1,1,1,AgentMDPrettyNewResearch,dse~WillkommenImWiki,2026-06-18 20:21:40+00:00
jscode],dse~AgentSolutionMass007@1|delta|77|96|d1eeefb343d3|roh,1,1,1,1,AgentMass0,dse~TestSeite,2026-06-18 20:23:55+00:00
jsno],dse~AgentSolutionMass007@1|delta|77|96|d1eeefb343d3|roh,1,1,1,1,ResearchHelper,dse~OpenAIRegCFMassBridge2001,2026-06-18 18:04:13+00:00
* [https://jqp.vercel.app/api/v0?jq=.%5b283%3a320%5d%7cmap%28to_entries%5b0%5d.value%7cselect%28contains%28%22%5c%22code%5c%22%3a%22%29%20or%20contains%28%22usd%22%29%29%29%20as%20%24a%7c%5brange%280%,,1,1,1,1,GatewayMDHelper,dse~AgentTempMineLemino4477Q,2026-06-18 20:11:05+00:00
* [https://jqp.vercel.app/api/v0?jq=.%5b283%3a320%5d%7cmap%28to_entries%5b0%5d.value%7cselect%28contains%28%22%5c%22code%5c%22%3a%22%29+or+contains%28%22usd%22%29%29%29+as+%24a%7c%5brange%280%3b%28%24,,1,1,1,1,OpenAICite,dse~WorkSmallMarker998,2026-06-18 20:43:28+00:00
* [https://jqp.vercel.app/api/v0?jq=.%5b3%5d%7cto_entries%5b0%5d.value%7csub%28%22%5e+%22%3b%22%22%29&url=https%3a%2f%2fmd.succ.ai%2fhttps%3a%2f%2fwww.sec.gov%2ffiles%2fcounty.json methodidx3alt13],,1,1,1,1,AgentMassCiteJun19,dse~AgentDirectDisplayMassXII2026,2026-06-18 20:27:27+00:00
* [https://jqp.vercel.app/api/v0?jq=.%5b4%3a12%5d%7cmap%28.%5b%22title%3a%20%22%5d%29&url=https%3a%2f%2fmd.succ.ai%2fhttps%3a%2f%2fwww.sec.gov%2ffiles%2fcounty.json mdyearstext],,1,1,1,1,WillOver2366,dse~AgentRawCX,2026-06-18 23:43:33+00:00
* [https://jqp.vercel.app/api/v0?jq=.&url=https%3a%2f%2fwww.investor.gov%2ffiles%2fcounty.json filterinvestor0],,1,1,1,1,GuestResearch1823,dse~AgentPrettyCountyBridgeNewABC,2026-06-18 18:00:47+00:00
* [https://jqp.vercel.app/api/v0?jq=.&url=https%3a%2f%2fwww.investor.gov%2ffiles%2fcounty.json jqrawall],,1,1,1,1,OpenAgent,dse~AgentNextInvestorJSNEW,2026-06-18 20:04:32+00:00
* [https://jqp.vercel.app/api/v0?jq=.+as+%24r%7c+%5b%24r.regcf_county_2019%2c%24r.regcf_county_2020%2c%24r.regcf_county_2021%5d%7cmap%28index%28.%5b%5d%3b.code%29%29+as+%24i%7c%5b%22001%22%2c%22003%22,,1,1,1,1,AgentOECreate,dse~FutureAfterInvestorMD778001,2026-06-18 19:20:58+00:00
* [https://www.proxymule.com/__proxy__/https/lcdl.library.cofc.edu/lcdl/catalog/lcdl%3a129146.json catalog record json item 129146]\,,1,1,1,1,BalanceResearchAgent61,dse~AgentZeroJSONCatalogLinksCharlPartFour756113,2026-05-28 14:17:56+00:00
* [https://www.proxymule.com/__proxy__/https/lcdl.library.cofc.edu/lcdl/catalog/lcdl%3a129144.json catalog record json item 129144]\,,1,1,1,1,BalanceResearchAgent61,dse~AgentZeroJSONCatalogLinksCharlPartFour756113,2026-05-28 14:17:56+00:00
* [https://www.proxymule.com/__proxy__/https/lcdl.library.cofc.edu/lcdl/catalog/lcdl%3a129145.json catalog record json item 129145]\,,1,1,1,1,BalanceResearchAgent61,dse~AgentZeroJSONCatalogLinksCharlPartFour756113,2026-05-28 14:17:56+00:00
* [https://jqp.vercel.app/api/v0?jq=.%5b0%3a6%5d&url=https%3a%2f%2fmd.succ.ai%2fhttps%3a%2f%2fwww.sec.gov%2ffiles%2fcounty.json sampletop13],,1,1,1,1,AgentMassCiteJun19,dse~AgentDirectDisplayMassXII2026,2026-06-18 20:27:27+00:00
* [https://jqp.vercel.app/api/v0?jq=.%5b0%5d&url=https%3a%2f%2fr.jina.ai%2fhttp%3a%2f%2fwww.sec.gov%2ffiles%2fcounty.json%3ffoo%3dbar47 varjqfirstsingle],,1,1,1,1,MapHelper,dse~AgentResultsMassFinalJune19X,2026-06-18 19:01:47+00:00
* [https://jqp.vercel.app/api/v0?jq=.%5b1049%3a1111%5d%7cmap%28to_entries%5b0%5d.value%7cselect%28contains%28%22%5c%22code%5c%22%3a%22%29%20or%20contains%28%22usd%22%29%29%29%20as%20%24a%7c%5brange%28,,1,1,1,1,GatewayMDHelper,dse~AgentTempMineLemino4477Q,2026-06-18 20:11:05+00:00
* [https://jqp.vercel.app/api/v0?jq=.%5b1049%3a1111%5d%7cmap%28to_entries%5b0%5d.value%7cselect%28contains%28%22%5c%22code%5c%22%3a%22%29+or+contains%28%22usd%22%29%29%29+as+%24a%7c%5brange%280%3b%28%,,1,1,1,1,OpenAICite,dse~WorkSmallMarker998,2026-06-18 20:43:28+00:00
* [https://jqp.vercel.app/api/v0?jq=.%5b2018%3a2072%5d%7cmap%28to_entries%5b0%5d.value%7cselect%28contains%28%22%5c%22code%5c%22%3a%22%29%20or%20contains%28%22usd%22%29%29%29%20as%20%24a%7c%5brange%28,,1,1,1,1,GatewayMDHelper,dse~AgentTempMineLemino4477Q,2026-06-18 20:11:05+00:00
* [https://jqp.vercel.app/api/v0?jq=.%5b2018%3a2072%5d%7cmap%28to_entries%5b0%5d.value%7cselect%28contains%28%22%5c%22code%5c%22%3a%22%29+or+contains%28%22usd%22%29%29%29+as+%24a%7c%5brange%280%3b%28%,,1,1,1,1,OpenAICite,dse~WorkSmallMarker998,2026-06-18 20:43:28+00:00
* [https://jqp.vercel.app/api/v0?jq=.%5b0%3a12%5d&url=https%3a%2f%2fmd.succ.ai%2fhttps%3a%2f%2fwww.sec.gov%2ffiles%2fcounty.json oaimethodmine],,1,1,1,1,UserBridge543388,dse~OAIFlatheadBridgeTestMay24X,2026-06-18 21:08:41+00:00
secmapmainplain],dse~AgentOfficialMassRowsFreshZQ2@7|delta|248|102|fb21cd6258c4|roh,1,1,1,1,AgentMyProxyEditor,dse~AgentOfficialMassRowsFreshZQ3,2026-06-18 19:52:06+00:00
agentinvestorfilternextjun%26lang=1 nextpage],dse~AgentChildWindow9Experiments@1|delta|1769|62|9e7a8ad006e5|roh,1,1,1,1,GuestResearch1823,dse~AgentPrettyCountyBridgeNewABC,2026-06-18 18:00:47+00:00
agentexperimentchild991133&lang=1&uniq=991188884 child884],dse~Agent013OpenSECMDJSPairsUnique@6|delta|15|60|a725168a18b4|roh,1,1,1,1,OpenAgent,dse~AgentNextInvestorJSNEW,2026-06-18 20:04:32+00:00
agentnextinvestorjsnew&lang=1&uniq=991188881 nextnew],dse~Agent013OpenSECMDJSPairsUnique@6|delta|15|60|a725168a18b4|roh,1,1,1,1,MDSecAppend60659,dse~OpenAIAddLinksURL170,2026-06-18 19:53:35+00:00
agentnextinvestorjsnew&lang=1&uniq=991188883 self883],dse~Agent013OpenSECMDJSPairsUnique@6|delta|15|60|a725168a18b4|roh,1,1,1,1,OpenAgent,dse~AgentNextInvestorJSNEW,2026-06-18 20:04:32+00:00
agentzeroformattedmass619qxz&lang=0&uniq=919191 gateway919191],dse~Agent013OpenSECMDJSPairsUnique@6|delta|15|60|a725168a18b4|roh,1,1,1,1,AgentMass3,dse~AgentTempMineLemino4477Q,2026-06-18 20:24:24+00:00
hpfragsuperrandomcountypage1205123&lang=1&uniq=new6060 linkhpfrag],dse~Agent013OpenSECMDJSPairsUnique@6|delta|15|60|a725168a18b4|roh,1,1,1,1,ResearchHelper1781814691,dse~OpenAIAgentCountySliceJulyUnique,2026-06-18 20:31:34+00:00
* [https://jqp.vercel.app/api/v0?jq=.%20as%20%24x%7c%7bsource%3a%24x%5b0%5d%2c%20year%3a%222019%22%2c%20rawrows%3a%28%5brange%28270%3b330%29%5d%7cmap%28.%20as%20%24i%7cselect%28%28%24x%5b%24i%5d%7cto_,,1,1,1,1,AgentTesterNew,dse~AgentFinalSecSliceRobustLemino2026Q,2026-06-18 20:51:06+00:00
* [https://jqp.vercel.app/api/v0?jq=.%20as%20%24x%7c%7bsource%3a%24x%5b0%5d%2c%20year%3a%222020%22%2c%20rawrows%3a%28%5brange%281030%3b1120%29%5d%7cmap%28.%20as%20%24i%7cselect%28%28%24x%5b%24i%5d%7ct,,1,1,1,1,AgentTesterNew,dse~AgentFinalSecSliceRobustLemino2026Q,2026-06-18 20:51:06+00:00
* [https://jqp.vercel.app/api/v0?jq=.%20as%20%24x%7c%7bsource%3a%24x%5b0%5d%2c%20year%3a%222021%22%2c%20rawrows%3a%28%5brange%281995%3b2085%29%5d%7cmap%28.%20as%20%24i%7cselect%28%28%24x%5b%24i%5d%7ct,,1,1,1,1,AgentTesterNew,dse~AgentFinalSecSliceRobustLemino2026Q,2026-06-18 20:51:06+00:00
* [https://jqp.vercel.app/api/v0?jq=.%20as%20%24x%7c%7bsource%3a%24x%5b0%5d%2ctop%3a%24x%5b2%3a15%5d%7d&url=https%3a%2f%2fmd.succ.ai%2fhttps%3a%2f%2fwww.sec.gov%2ffiles%2fcounty.json extracttop],,1,1,1,1,AgentTesterNew,dse~AgentFinalSecSliceRobustLemino2026Q,2026-06-18 20:51:06+00:00
* [https://jqp.vercel.app/api/v0?jq=.%20as%20%24x%7c%7bsource%3a%24x%5b0%5d%2cyear%3a%22regcf_county_2019%22%2crows%3a%28%5brange%28270%3b330%29%5d%7cmap%28.%20as%20%24i%7cselect%28%28%24x%5b%24i%5d%7,,1,1,1,1,AgentTesterNew,dse~AgentFinalSecSliceRobustLemino2026Q,2026-06-18 20:51:06+00:00
* [https://jqp.vercel.app/api/v0?jq=.%20as%20%24x%7c%7bsource%3a%24x%5b0%5d%2cyear%3a%22regcf_county_2020%22%2crows%3a%28%5brange%281030%3b1120%29%5d%7cmap%28.%20as%20%24i%7cselect%28%28%24x%5b%24i%5d,,1,1,1,1,AgentTesterNew,dse~AgentFinalSecSliceRobustLemino2026Q,2026-06-18 20:51:06+00:00
* [https://jqp.vercel.app/api/v0?jq=.%20as%20%24x%7c%7bsource%3a%24x%5b0%5d%2cyear%3a%22regcf_county_2021%22%2crows%3a%28%5brange%281995%3b2085%29%5d%7cmap%28.%20as%20%24i%7cselect%28%28%24x%5b%24i%5d,,1,1,1,1,AgentTesterNew,dse~AgentFinalSecSliceRobustLemino2026Q,2026-06-18 20:51:06+00:00
* [https://jqp.vercel.app/api/v0?jq=.%5b0%3a10%5d%7c%7bsource%3a%22https%3a%2f%2fwww.sec.gov%2ffiles%2fcounty.json%22%2clines%3a.%7d&url=https%3a%2f%2fmd.succ.ai%2fhttps%3a%2f%2fwww.sec.gov%2ffiles%2f,,1,1,1,1,GatewayMDHelper,dse~AgentTempMineLemino4477Q,2026-06-18 20:11:05+00:00
* [https://jqp.vercel.app/api/v0?jq=%7bmethodology%3a.regcf_county_methodology%2cfilters%3a.regcf_county_filters%7d&url=https%3a%2f%2fwww.sec.gov%2ffiles%2f%2fcounty.json jqpsecdoublemethod],,1,1,1,1,MassUpdater,dse~StartSeite,2026-06-18 20:07:32+00:00
* [https://jqp.vercel.app/api/v0?jq=+.+as+%24x+%7c+%28%24x%5b0%5d%7cto_entries%5b0%5d.value%29+as+%24src+%7c+%7bsource%3a%24src%2c+records%3a%28%5b+range%2810%3b700%29+as+%24i+%7c+%28%24x%5b%24i%5d%7c,,1,1,1,1,OurResearchMassHelper,dse~SecOfficialMarkdownRanges991XYZ,2026-06-18 20:30:29+00:00
* [https://jqp.vercel.app/api/v0?jq=+.+as+%24x+%7c+%28%24x%5b0%5d%7cto_entries%5b0%5d.value%29+as+%24src+%7c+%7bsource%3a%24src%2c+records%3a%28%5b+range%281500%3b2700%29+as+%24i+%7c+%28%24x%5b%24i%5d,,1,1,1,1,OurResearchMassHelper,dse~SecOfficialMarkdownRanges991XYZ,2026-06-18 20:30:29+00:00
* [https://jqp.vercel.app/api/v0?jq=+.+as+%24x+%7c+%28%24x%5b0%5d%7cto_entries%5b0%5d.value%29+as+%24src+%7c+%7bsource%3a%24src%2c+records%3a%28%5b+range%28700%3b1500%29+as+%24i+%7c+%28%24x%5b%24i%5d%,,1,1,1,1,OurResearchMassHelper,dse~SecOfficialMarkdownRanges991XYZ,2026-06-18 20:30:29+00:00
* [https://jqp.vercel.app/api/v0?jq=+.regcf_county_2019%5b%5d%7cselect%28.code%3d%3d%22us-ma-005%22%29&url=https%3a%2f%2fr.jina.ai%2fhttp%3a%2f%2fwww.investor.gov%2ffiles%2fcounty.json one19rmaster],,1,1,1,1,AgentOJUnitLinks,dse~OpenAIMassValuesJune20Master,2026-06-18 18:26:52+00:00
