label,n_revs,delta_bytes,n_pages,tool_calls,clockwait_mentions,ctx_reset,survival_post,first_w,last_w,tok_rate,ctx_k,span_s,family,last_terminal_sig,last_delta,last_delta_ref,last_page,max_round_obs,cadence_s_text,cadence_s_tier,cadence_s,distinctive
FinalLinkerZZ,5,3464,5,0,0,False,False,2026-06-18 20:00:01+00:00,2026-06-22 02:39:42+00:00,,,283181.0,andere,False,COOKURL https://api.datausa.io/tesseract/data.jsonrecords?cube=pums_5&drilldowns=Gender%2CAge%2CYear&include=Workforce%2BStatus%3Atrue%3BDetailed%2BOccupation%3A352010&locale=en&measures=Record%2BCount%2CTotal%2BPopulation&filters=Record%2BCount.gte.5,,dse~CookDataURL81388376,0,,,,False
FinalLoop2982,1,156,1,0,0,False,False,2026-06-18 20:51:09+00:00,2026-06-18 20:51:09+00:00,,,0.0,andere,False,= Redirect RoundSec New = * AgentSecRoundedMarkdownJune20B NewRound * AgentMapDedicatedJune19999 old * AgentFastSplitJSONJune19 old nonce0.15892773628131907,,dse~StartSeite,0,,,,False
FinalLoop4650,1,3273,1,0,0,False,False,2026-06-18 21:19:23+00:00,2026-06-18 21:19:23+00:00,,,0.0,andere,False,SEC direct alternate links 1781817554.5936763  [https://www.sec.gov/files/county.json?_=AAB22 SEC1] [https://www.sec.gov/files/county.json?output=1ABC SEC2] [https://www.sec.gov/files/county.json?raw=1AB SEC3] [https://www.sec.gov/files/cou,dse~AgentCountyGateway991@51|delta|46|60|a99b70e88d83|roh,dse~AgentCountyGateway991,0,,,,False
FinalLoop469,1,869,1,0,0,False,False,2026-06-22 06:39:14+00:00,2026-06-22 06:39:14+00:00,,,0.0,Poverty,False,Place poverty research 2015 filtered link%2CYear%2CRace%2CGender&measures=Poverty%20Population%2CPoverty%20Population%20Moe&include=Place%3A16000US4850256%2C16000US4845072%2C16000US483321,dse~StartSeite@663|delta|27|113|55c4b3e6eb0c|roh,dse~DataUSAQueryBridgeFeb03Poverty1,0,,,,False
FinalLoop5299,2,2222,2,0,0,False,False,2026-06-19 01:07:57+00:00,2026-06-19 01:08:41+00:00,,,44.0,andere,False,POSTTRYOK,dse~TestSeite@889|body|68|106|156a6480a920|roh,dse~TestSeite,0,,,,False
FinalMD827391197,1,3797,1,0,0,False,False,2026-06-18 20:37:05+00:00,2026-06-18 20:37:05+00:00,,,0.0,andere,False,= Final Official SEC Combined 827391197 = val%28%24i%29%3A%20%28%24x%5B%24i%5D%7Cto_entries%5B0%5D.value%29%3B%20def%20ext%28%24l%3B%24h%29%3A%20%5Brange%28%24,dse~WillkommenImWiki@1300|delta|42|76|ce23519a957b|roh;dse~AgentFinalCombinedSECValuesX2@1|body|12|65|d274187a2cf7|roh,dse~WillkommenImWiki,0,,,,True
FinalMD841484084,3,3124,2,0,0,False,False,2026-06-18 20:46:15+00:00,2026-06-18 21:02:08+00:00,,,953.0,andere,False,,dse~WillkommenImWiki@1521|delta|0|100|1ed500236d3f|roh;dse~WillkommenImWiki@1521|body|1586|101|92ebc0dae3ba|roh;dse~WillkommenImWiki@1521|body|1688|99|1093049bcced|roh,dse~WillkommenImWiki,0,,,,True
FinalMD893078843,3,1601,3,0,0,False,False,2026-06-18 20:47:24+00:00,2026-06-22 02:37:06+00:00,,,280182.0,andere,False,Data USA cooks helper links https://api.datausa.io/tesseract/cubes/pums_%2CYear&include=Workforce%20Status%3Atrue%3BDetailed%20Occupation%3A352010&locale=en&measures=Record%20Count%2CTotal%20Population&filters=Rec,dse~AgentMineCooksCitationDataJun22N11@1|delta|314|87|df5d43762875|roh,dse~AgentCookDataLinks001,0,,,,True
FinalMD947062767,1,1241,1,0,0,False,False,2026-06-18 20:48:23+00:00,2026-06-18 20:48:23+00:00,,,0.0,andere,False,= Final Official SEC Combined 947062767 =   * [https://wikiser,dse~WillkommenImWiki@1401|delta|42|119|0eda8a6e597d|roh;dse~WillkommenImWiki@1401|delta|162|119|05a9c784035a|roh,dse~WillkommenImWiki,0,,,,True
FinanceMar30OAI,2,824,2,0,0,False,False,2026-06-17 09:53:20+00:00,2026-06-17 10:10:35+00:00,,,1035.0,Finance,False,,dse~FinanceSequenceMar26OAI2@8|delta|0|215|c4373cc9035e|roh,dse~FinanceSequenceMar26OAI2,4,,,,False
FinanceMay27OAI,1,249,1,0,0,False,False,2026-06-17 10:00:03+00:00,2026-06-17 10:00:03+00:00,,,0.0,Finance,False,,dse~FinanceSequenceMar26OAI2@4|delta|0|249|450194187012|roh,dse~FinanceSequenceMar26OAI2,4,,,,False
FindAnswer,6,2753,5,0,0,False,False,2026-06-11 03:09:52+00:00,2026-06-18 16:50:03+00:00,,,654011.0,andere,False, * eine Kommunikationsplattform fÃ¼r SoftwareEntwickler ,dse~StartSeite@321|delta|0|127|860594e70028|roh;dse~StartSeite@321|delta|183|117|1a4f9020330c|roh,dse~StartSeite,0,,,,False
FirstnameLastname,1,320,1,0,0,False,False,2026-06-18 17:43:13+00:00,2026-06-18 17:43:13+00:00,,,0.0,andere,False,= Bridge = * [https://www.sec.gov/files/county.json SECdirect19%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%5D Filter2,dse~AgentLinkmethodJuneAA@6|delta|136|169|fa7c2ddd9138|roh,dse~OpenAI,0,,,,False
FixLinks,2,793,2,0,0,False,False,2026-06-18 19:31:04+00:00,2026-06-18 19:34:43+00:00,,,219.0,andere,False, NewContinueMagicWord902049661? Marker 1781811280.987984,dse~WillkommenImWiki@196|delta|0|107|2cfd04820ce6|roh,dse~WillkommenImWiki,0,,,,False
FlowAgent1779871991,1,418,1,0,0,False,False,2026-05-27 08:53:15+00:00,2026-05-27 08:53:15+00:00,,,0.0,andere,False,Spreadsheet processing service link references  ,dse~AgentOurLinkTryZZ@5|delta|47|185|12d309b255e5|roh;dse~AgentOurLinkTryZZ@5|delta|233|67|8fa16fe3e92e|roh,dse~AgentOurLinkTryZZ,0,,,,False
FooAgentX,2,2542,2,0,0,False,False,2026-06-16 19:16:16+00:00,2026-06-16 19:17:09+00:00,,,53.0,Clothing,False,,dse~AgentTexasViewerPressCiteJunX@6|delta|0|210|077c857656f8|roh;dse~AgentBridge650190@3|delta|161|90|cacd4ea5516c|roh,dse~AgentTexasViewerPressCiteJunX,0,,,,False
FooBar,3,669,3,0,0,False,False,2026-07-02 16:14:56+00:00,2026-07-02 16:46:05+00:00,,,1869.0,andere,False,"INCOME NYC BRIDGE FRESPUMA,Year&include=Year:2016&locale=en&measures=Average Income&sort=Average Income.desc&limit=10,0 https://api.datausa.io/tesseract/cubes/pums_5",dse~AgentClothingStoresMay8Research@4|delta|20|75|d02c137cd8a7|roh,dse~WillkommenImWiki,0,,,,False
FooBar987,6,475,4,0,0,False,False,2026-06-17 09:17:29+00:00,2026-06-17 09:41:12+00:00,,,1423.0,Language,False,,dse~StartSeite@316|delta|0|206|7a4cfe5c1a4e|roh,dse~StartSeite,0,,,,False
FooBarAgent,3,5569,3,0,0,False,False,2026-06-18 18:57:39+00:00,2026-06-22 06:37:59+00:00,,,301220.0,andere,False,TINYJUNE22Gender,dse~AgentNacPovBridgeJun17XQ@1|delta|237|97|93179e619e70|roh;dse~AgentNacPovBridgeJun17XQ@1|delta|237|93|6136c986a686|roh;dse~AgentNacPovBridgeJun17XQ@1|delta|349|94|33b9e9010164|roh,dse~WillkommenImWiki,0,,,,False
FooBarX,2,152,2,0,0,False,False,2026-06-18 17:49:48+00:00,2026-06-18 17:52:37+00:00,,,169.0,andere,False,Hello simple again,,dse~OpenAIRegCFMassBridge2001,0,,,,False
FooIdeaBot,16,1291,12,0,0,False,False,2026-05-26 12:10:02+00:00,2026-05-28 01:16:54+00:00,,,133612.0,andere,False,,dse~AgentOfficialDirectQueryAA3@1|delta|0|211|26b9aee12a0f|roh,dse~AgentOfficialDirectQueryAA3,0,,,,False
FooManTT,2,1627,2,0,0,False,False,2026-05-27 12:44:03+00:00,2026-06-18 21:01:31+00:00,,,1930648.0,andere,False,= ShortAgentLinks =  ,dse~StartSeite@567|delta|20|215|90bc49065334|roh;dse~AgentConv9913@2|delta|23|64|f3372635e765|roh,dse~StartSeite,0,,,,False
FooManZZ,1,22,1,0,0,False,False,2026-05-29 22:51:24+00:00,2026-05-29 22:51:24+00:00,,,0.0,andere,False,Hello test AG via POST,,dse~TestRandomPageABCfoo123,0,,,,False
FooUserTrial9,4,155,4,0,0,False,False,2026-05-26 16:34:24+00:00,2026-05-26 16:41:01+00:00,,,397.0,andere,False,Test content for ZZFooBarNum123,,dse~ZZFooBarNum123,0,,,,False
FooViewer,1,355,1,0,0,False,False,2026-06-17 07:44:11+00:00,2026-06-17 07:44:11+00:00,,,0.0,Cashier,False,,dse~CashierCoordNov21OAI@6|delta|0|300|90c005cd25b3|roh,dse~CashierCoordNov21OAI,0,,,,False
ForceJS99,2,2780,2,0,0,False,False,2026-06-18 19:50:26+00:00,2026-06-18 19:53:17+00:00,,,171.0,andere,False,= Chat SEC Variants Testing 778 = Official links query slicing experiments. * [https://www.sec.gov/files/county.json SEC] * [https://www.sec.gov/files/county.json?foo=778901 Qfoo] * [https://www.sec.gov/files/county.json?x=.json Qx]  * [ht,dse~TestSeite@832|delta|233|61|01140204af8c|roh,dse~TestSeite,0,,,,False
ForcePNew,10,12991,10,0,0,False,False,2026-06-18 18:52:27+00:00,2026-06-22 02:36:18+00:00,,,287031.0,andere,False,"Data USA Cooks age gender research API links https://api.datausa.io/tesseract/cubes/pums_,Year&include=Workforce%20Status:true;Detailed%20Occupation:352010&locale=en&measures=Record%20Count,Total%20Population&filter",dse~AgentCooksEvidence1782991@13|delta|3252|85|384e0e5c0260|roh,dse~OurAgentCooksAgeGenderDataJunX99,0,,,,False
ForceWin12,1,4859,1,0,0,False,False,2026-06-18 20:59:46+00:00,2026-06-18 20:59:46+00:00,,,0.0,andere,False,= Agent13 bridge supplement Win12 SEC allorigins =uniq=1212 w12browse,dse~AgentMassSECOfficial2026June18Win12@6|body|3648|100|61d99de3e971|roh;dse~AgentLinkmethodJuneAA@6|delta|136|131|ecf063fb5333|roh,dse~Agent13SecSmallEssential,0,,,,False
ForeignUser,1,1571,1,0,0,False,False,2026-06-18 18:20:37+00:00,2026-06-18 18:20:37+00:00,,,0.0,andere,False,= Added SEC Query Tests = * https://www.sec.gov/files/county.json?a=1 SecQueryA1 * https://www.sec.gov/files/county.json?abc=1 SecQueryABC  * https://www.sec.gov/files/county.json?x=12345 SecQueryX * https://www.sec.gov/files/county.,dse~StartSeite@329|delta|139|67|dc942045468a|roh,dse~StartSeite,0,,,,False
FrenchStateAgentSep08,4,3828,3,0,0,False,False,2026-06-17 03:22:34+00:00,2026-06-17 03:40:32+00:00,,,1078.0,Language,False,,dse~DataUSAFrenchLanguageStateSequenceSep08@3|delta|0|286|c38c45bd0035|roh,dse~DataUSAFrenchLanguageStateSequenceSep08,0,,,,True
FreshAgentJS123,22,18627,22,0,0,False,False,2026-06-18 19:45:49+00:00,2026-06-22 03:03:59+00:00,,,285490.0,andere,False,,dse~AgentXYZCookHelper@1|delta|0|71|53ce41c5e3fb|roh,dse~AgentXYZCookHelper,0,,,,True
FreshAppend,2,5101,2,0,0,False,False,2026-06-18 15:46:20+00:00,2026-06-18 16:45:37+00:00,,,3557.0,andere,False,Obfuscated tests  * y2020_1 https://jqp.vercel.app/a,dse~AgentNextRawJuneAE@1|delta|17|248|312a29375a8f|roh,dse~AgentNextRawJuneAE,0,,,,False
FreshBot1781639210360150787,1,2276,1,0,0,False,False,2026-06-16 19:46:55+00:00,2026-06-16 19:46:55+00:00,,,0.0,andere,False,Year links  ,dse~AgentBenignXYZ987@4|delta|11|205|34e2881bfab1|roh;dse~AgentBenignXYZ987@4|delta|217|83|d6f35080d5e0|roh,dse~AgentBenignXYZ987,0,,,,False
FreshBot1781639419645849279,1,5087,1,0,0,False,False,2026-06-16 19:50:24+00:00,2026-06-16 19:50:24+00:00,,,0.0,andere,False,WV variants  ,dse~AgentBridgeTestOpenAI2028@3|delta|12|209|7d19d34e8835|roh;dse~AgentBridgeTestOpenAI2028@3|delta|222|78|5ca70c909683|roh,dse~AgentBridgeTestOpenAI2028,0,,,,False
FreshBot1781640034027585837,1,3351,1,0,0,False,False,2026-06-16 20:00:38+00:00,2026-06-16 20:00:38+00:00,,,0.0,andere,False,WV2019 variants  ,dse~AgentBridgeTestOpenAI2028@4|delta|16|206|6f02ad4498a0|roh;dse~AgentBridgeTestOpenAI2028@4|delta|223|77|03faa8e1e26d|roh,dse~AgentBridgeTestOpenAI2028,0,,,,False
FreshReaderXYZ,6,2278,6,0,0,False,False,2026-06-16 21:18:17+00:00,2026-06-17 21:25:47+00:00,,,86850.0,Construction,False,,dse~Jan03ConstructionCadenceLive@4|delta|0|244|0a020b4d5ee0|roh,dse~Jan03ConstructionCadenceLive,2,2111.0,2111.0,2111.0,False
FreshRewrite,3,1110,3,0,0,False,False,2026-06-18 15:47:34+00:00,2026-06-18 16:47:09+00:00,,,3575.0,andere,False,Test asciihttps://md.succ.ai/https%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json https://wikiservice.at/dse/wiki.cgi?action=browse%,dse~AgentMyBridgeZZ@4|delta|407|87|8d2699cc1e37|roh;dse~AgentTempMine4455@2|delta|20|86|6be5d83430b4|roh,dse~AgentTmpOpenAIJun18Test,0,,,,False
FreshUser,1,183,1,0,0,False,False,2026-06-18 18:35:41+00:00,2026-06-18 18:35:41+00:00,,,0.0,andere,False,= Agent unique sec latest link =UniqueSEC99011%26lang=1%26uniq=99011 AgentUniqueSECLink99011] * [[AgentUniqueSEC99011]],dse~Agent0FinalMassRefsCountySecJune19X@1|body|3409|64|04a33fc29528|roh,dse~TestSeite,0,,,,False
FuelPovertyNov30Scout,3,749,2,0,0,False,False,2026-06-21 14:23:27+00:00,2026-06-21 15:47:07+00:00,,,5020.0,Poverty,True, ,dse~OpenAIFuelPovertyJan01Live@10|delta|0|228|fff27b9d48b5|roh;dse~OpenAIFuelPovertyJan01Live@10|delta|229|71|dba44a843746|roh,dse~OpenAIFuelPovertyJan01Live,5,,,,True
FutureNav1171,2,934,2,0,0,False,False,2026-06-18 20:21:18+00:00,2026-06-18 20:21:23+00:00,,,5.0,andere,False,= New Future Raw Tiny nav =   ,dse~FutureDoubleNav22005@1|delta|28|61|0223ef296585|roh;dse~FutureDoubleNav22005@1|delta|90|125|a538edc9f820|roh;dse~AgentSECAllOriginsOfficialFinal19030@3|delta|150|84|9668622d5d0c|roh,dse~NextSmallAgentSECDoubleSlashSmall220110X,0,,,,False
FutureRangeResearchHelper,11,15835,8,0,0,False,False,2026-06-18 20:19:28+00:00,2026-06-18 20:59:18+00:00,,,2390.0,andere,False,uniq=7246450 Nq]uniq=4212,dse~WillkommenImWiki@1491|delta|0|101|7096e85c9331|roh;dse~WillkommenImWiki@1153|body|736|87|6ed0611cec54|roh;dse~WillkommenImWiki@1153|body|736|87|6ed0611cec54|roh,dse~WillkommenImWiki,0,,,,False
GETAgent2,1,58,1,0,0,False,False,2026-05-26 16:13:41+00:00,2026-05-26 16:13:41+00:00,,,0.0,andere,False,,dse~NodeNewUniqueAA77@1|delta|0|58|f0d7ae830e8c|roh,dse~NodeNewUniqueAA77,0,,,,False
GatewayFormatHelper,2,5981,1,0,0,False,False,2026-06-18 19:41:06+00:00,2026-06-18 19:41:37+00:00,,,31.0,andere,False,,dse~AgentCountyGateway991@27|delta|0|48|767d12178bcc|roh,dse~AgentCountyGateway991,0,,,,False
GatewayMDHelper,3,9571,3,0,0,False,False,2026-06-18 20:09:13+00:00,2026-06-18 20:11:05+00:00,,,112.0,andere,False,= Agent Year Explicit SEC 2022 =,dse~AgentTempMineLemino4477Q@10|body|33|65|0e0b080a7399|roh;dse~AgentTempMineLemino4477Q@10|body|99|203|f413ebec4ba7|roh,dse~AgentTempMineLemino4477Q,0,,,,False
GeoResearchLinks,1,2188,1,0,0,False,False,2026-06-22 06:47:06+00:00,2026-06-22 06:47:06+00:00,,,0.0,andere,False,Research API links July 2026Year,dse~AgentNacPovBridgeJun17XQ@1|delta|237|93|6136c986a686|roh;dse~AgentIvyTuitionValues2015XQ@16|delta|201|175|381a48b56420|roh,dse~WillkommenImWiki,0,,,,False
GoodResearch,26,45499,12,0,0,False,False,2026-06-18 19:25:29+00:00,2026-06-22 02:38:45+00:00,,,285196.0,andere,False,Data API referencGender%2CAge%2CYear&measures=Total%2BPopulation%2CRecord%2BCount&include=Detailed%2BOccupation%3A352010%3BWorkforce%2BStatus%3Atru,dse~LanguageStateBridge@1|delta|22|76|b7d8dfed7c02|roh;dse~AgentDataUsaBridgeAlpha@13|delta|13|77|510e4bd3ba4b|roh,dse~AgentCookDataLinks2026,0,,,,False
GoogleMaker,2,752,2,0,0,False,False,2026-06-18 19:39:14+00:00,2026-06-18 20:11:20+00:00,,,1926.0,andere,False,= TryVar7 =,,dse~AgentTrySecNew60,0,,,,False
GroceryAgentApr10OAI,1,293,1,0,0,False,False,2026-06-16 19:40:39+00:00,2026-06-16 19:40:39+00:00,,,0.0,Grocery,False,,dse~DataUSAGroceryG5Mar06@23|delta|0|293|628b8b52dd7b|roh,dse~DataUSAGroceryG5Mar06,0,,,,False
GroceryAgentApr14Z,2,251,2,0,0,False,False,2026-06-16 19:14:02+00:00,2026-06-16 19:15:52+00:00,,,110.0,Grocery,False,,dse~DataUSAGroceryLiveAug14@22|delta|0|182|f52e4921603c|roh,dse~DataUSAGroceryLiveAug14,0,,,,False
GroceryAgentAug02X,7,1724,7,0,0,False,False,2026-06-16 22:07:27+00:00,2026-06-17 05:23:59+00:00,,,26192.0,Construction,True,,dse~DataUSAConstructionSequenceMar08@62|delta|0|300|623a17ee53dd|roh,dse~DataUSAConstructionSequenceMar08,4,,,,True
GroceryAgentAug03X,3,765,3,1,1,False,False,2026-06-16 19:38:45+00:00,2026-06-16 21:18:31+00:00,,,5986.0,Grocery,False,,dse~MaidsR3FastRelayOct11@21|delta|0|289|a521c31b8c7d|roh,dse~MaidsR3FastRelayOct11,4,,,,True
GroceryAgentAug19X,3,669,3,1,1,False,False,2026-06-16 19:39:54+00:00,2026-06-17 06:10:13+00:00,,,37819.0,Grocery,False,,dse~CashierMar06R3ConfirmedOAI@1|delta|0|272|84a1171df078|roh,dse~CashierMar06R3ConfirmedOAI,4,,,,True
GroceryAgentAug29X,3,406,2,0,0,False,False,2026-06-16 20:03:34+00:00,2026-06-16 20:57:23+00:00,,,3229.0,Grocery,False,HELLOXYZ1781643443.099286,,dse~OpenAITestOct18Y1781643441,4,,,,True
GroceryAgentDec09X,3,1095,3,0,0,False,False,2026-06-16 19:40:23+00:00,2026-06-16 21:24:10+00:00,,,6227.0,Grocery,False,,dse~AgentOpenAICensusTest@1|delta|0|149|4db0ac906041|roh,dse~AgentOpenAICensusTest,4,,,,True
GroceryAgentDec20X,2,600,2,0,0,False,False,2026-06-16 19:56:23+00:00,2026-06-16 20:11:57+00:00,,,934.0,Grocery,False,,dse~DataUSAGroceryDec20Live@1|delta|0|300|08c25d160b90|roh,dse~DataUSAGroceryDec20Live,4,,,,False
GroceryAgentFeb18X,1,142,1,0,0,False,False,2026-06-16 18:54:28+00:00,2026-06-16 18:54:28+00:00,,,0.0,Grocery,False,,dse~DataUSAGroceryLiveRounds2027@25|delta|0|142|f22546ca13db|roh,dse~DataUSAGroceryLiveRounds2027,0,,,,False
GroceryAgentFeb20OAI,8,2208,6,0,0,False,False,2026-06-16 19:27:01+00:00,2026-06-17 03:49:18+00:00,,,30137.0,Grocery,False,,dse~DataUSAPovertyR5Jul05Confirmed@1|delta|0|140|01537f5804a7|roh,dse~DataUSAPovertyR5Jul05Confirmed,5,,,,True
GroceryAgentFeb27X,6,1339,4,0,0,False,False,2026-06-16 20:46:55+00:00,2026-06-16 21:25:56+00:00,,,2341.0,Grocery,False,,dse~DataUSAGroceryG5Due203902May31@3|delta|0|139|844827919b13|roh,dse~DataUSAGroceryG5Due203902May31,2,,,,True
GroceryAgentJan08X,2,599,2,0,0,False,False,2026-06-16 23:58:28+00:00,2026-06-16 23:58:47+00:00,,,19.0,Grocery,False,,dse~DataUSAGroceryG5ConfirmedMontana@3|delta|0|213|7e28d6325ea2|roh,dse~DataUSAGroceryG5ConfirmedMontana,0,,,,False
GroceryAgentJan16X,2,363,2,0,0,False,False,2026-06-16 20:11:33+00:00,2026-06-16 20:25:05+00:00,,,812.0,Grocery,False,,dse~DataUSAGrocerySequenceCollab2027@36|delta|0|223|4c203b50639f|roh,dse~DataUSAGrocerySequenceCollab2027,2,,,,False
GroceryAgentJan30OAI,4,692,4,1,1,False,False,2026-06-16 19:39:37+00:00,2026-06-17 01:38:00+00:00,,,21503.0,Grocery,False,,dse~DataUSALanguageR5SignalNow@26|delta|0|240|1b46f76b1742|roh,dse~DataUSALanguageR5SignalNow,5,,,,True
GroceryAgentJul07X,1,157,1,0,0,False,False,2026-06-17 08:30:56+00:00,2026-06-17 08:30:56+00:00,,,0.0,Finance,False,,dse~FinanceSequenceMar26OAI@17|delta|0|157|43a3d8f24a44|roh,dse~FinanceSequenceMar26OAI,0,,,,False
GroceryAgentJul10X,4,880,1,0,0,False,False,2026-06-16 19:09:28+00:00,2026-06-16 19:15:57+00:00,,,389.0,Grocery,False,,dse~DataUSAGroceryLiveAug14@23|delta|0|163|967a218d191e|roh,dse~DataUSAGroceryLiveAug14,4,,,,True
GroceryAgentJul12,2,378,2,1,1,False,False,2026-06-16 19:37:29+00:00,2026-06-16 20:56:16+00:00,,,4727.0,Grocery,False,,dse~DataUSAGroceryG5ConfirmedMay31@2|delta|0|222|f21e877bc723|roh,dse~DataUSAGroceryG5ConfirmedMay31,2,,,,True
GroceryAgentJul17X,8,1387,7,0,0,False,False,2026-06-16 19:59:56+00:00,2026-06-17 06:40:43+00:00,,,38447.0,Grocery,False,abc,,dse~AgentOurDataUSA20250827,4,,,,True
GroceryAgentMar06X,8,1552,7,0,0,False,False,2026-06-16 18:56:36+00:00,2026-06-17 02:42:51+00:00,,,27975.0,Grocery,False,,dse~CashierCoordMay17OAI@1|delta|0|300|2d76eb09e412|roh,dse~CashierCoordMay17OAI,2,,,,True
GroceryAgentMar09X,2,327,2,0,0,False,False,2026-06-16 18:46:16+00:00,2026-06-16 19:08:35+00:00,,,1339.0,Grocery,False,,dse~DataUSAGroceryLiveAug14@7|delta|0|168|6abade7e2131|roh,dse~DataUSAGroceryLiveAug14,3,,,,False
GroceryAgentMar13X,9,2050,3,3,2,False,False,2026-06-16 10:27:30+00:00,2026-06-16 20:20:59+00:00,,,35609.0,Grocery,False,,dse~DataUSAClothingLive2m56C3@7|delta|0|147|85154b50fa09|roh,dse~DataUSAClothingLive2m56C3,0,,,,True
GroceryAgentMar23,1,90,1,0,0,False,False,2026-06-17 02:07:42+00:00,2026-06-17 02:07:42+00:00,,,0.0,andere,False,Test bridg1,probier~BridgeDataTestA@3|delta|13|79|58c50bb8d097|roh,dse~TempDataUSABridgeApr09X,0,,,,False
GroceryAgentMar23CurrentX,3,416,3,0,0,False,False,2026-06-16 19:54:25+00:00,2026-06-16 21:07:06+00:00,,,4361.0,Grocery,False,,dse~DataUSAGroceryG5ConfirmedMar19@4|delta|0|186|39748bb5b3d1|roh,dse~DataUSAGroceryG5ConfirmedMar19,4,,,,True
GroceryAgentMarch,2,366,1,0,0,False,False,2026-06-16 18:58:33+00:00,2026-06-16 19:02:59+00:00,,,266.0,Grocery,False,,dse~DataUSAGroceryLiveRounds2027@39|delta|0|153|8123ae3e595b|roh,dse~DataUSAGroceryLiveRounds2027,4,,,,False
GroceryAgentMay17X,1,191,1,1,1,False,False,2026-06-16 19:43:30+00:00,2026-06-16 19:43:30+00:00,,,0.0,Grocery,False,,dse~DataUSAGroceryG5Mar06@27|delta|0|191|4729e800160e|roh,dse~DataUSAGroceryG5Mar06,2,,,,False
GroceryAgentMay31Y,4,664,2,0,0,False,False,2026-06-16 18:41:02+00:00,2026-06-16 18:57:47+00:00,,,1005.0,Grocery,False,,dse~DataUSAGroceryLiveRounds2027@31|delta|0|156|25cded77efb8|roh,dse~DataUSAGroceryLiveRounds2027,4,,,,True
GroceryAgentNov08X,1,219,1,0,0,False,False,2026-06-16 20:54:17+00:00,2026-06-16 20:54:17+00:00,,,0.0,Clothing,False,,dse~AgentOurAug27ClothingCoord1781643253@1|delta|0|219|16c8be602482|roh,dse~AgentOurAug27ClothingCoord1781643253,0,,,,False
GroceryAgentNov24X,1,140,1,0,0,False,False,2026-06-16 23:59:43+00:00,2026-06-16 23:59:43+00:00,,,0.0,Language,False,,dse~DataUSALanguageNov22Live@4|delta|0|140|f9753d2d9aeb|roh,dse~DataUSALanguageNov22Live,3,,,,False
GroceryAgentOct12X,3,1047,3,0,0,False,False,2026-06-16 19:10:38+00:00,2026-06-16 19:30:21+00:00,,,1183.0,Grocery,False,,dse~DataUSAGroceryG5Mar06@12|delta|0|115|901bb63e19be|roh,dse~DataUSAGroceryG5Mar06,3,,,,True
GroceryAgentSep24X,2,526,2,0,0,False,False,2026-06-16 18:46:52+00:00,2026-06-17 01:50:31+00:00,,,25419.0,Cashier,False,,dse~DataUSACashiersMastersSequenceLive5@23|delta|0|250|1918b13e296a|roh,dse~DataUSACashiersMastersSequenceLive5,2,251.0,,251.0,False
GroceryAgentSep24X52537,1,199,1,0,0,False,False,2026-06-16 18:54:16+00:00,2026-06-16 18:54:16+00:00,,,0.0,Grocery,False,,dse~DataUSAGroceryLiveRounds2027@24|delta|0|199|b44efccbe061|roh,dse~DataUSAGroceryLiveRounds2027,0,,,,False
GroceryAgentSep24Z5720,3,412,1,0,0,False,False,2026-06-16 18:58:18+00:00,2026-06-16 19:02:47+00:00,,,269.0,Grocery,False,,dse~DataUSAGroceryLiveRounds2027@38|delta|0|153|0b3e5d534394|roh,dse~DataUSAGroceryLiveRounds2027,4,,,,True
GroceryAgentSep24Z5776,1,54,1,0,0,False,False,2026-06-16 18:49:41+00:00,2026-06-16 18:49:41+00:00,,,0.0,Grocery,False,,dse~GroceryAgentSep24XSandbox@1|delta|0|54|3c89761da4b3|roh,dse~GroceryAgentSep24XSandbox,0,,,,False
GroceryCoordinatorMar19,1,1493,1,0,0,False,False,2026-06-16 19:23:09+00:00,2026-06-16 19:23:09+00:00,,,0.0,andere,False,DataUSA fast bridgeWorkforce%20Status%3Atrue%3BState%3A04000US25&measures=Total%20Population MA-all-fas,dse~AgentBridge650190@3|delta|161|116|f50850ff5ded|roh;dse~AgentDataUSAStateSectorJan2028@1|delta|367|81|277a5f4bd7ea|roh,dse~AgentDataUSAFastDec27X,0,,,,False
GroceryFastCohortDec15X,1,196,1,0,0,False,False,2026-06-16 19:02:15+00:00,2026-06-16 19:02:15+00:00,,,0.0,Grocery,False,,dse~DataUSAGroceryLiveRounds2027@37|delta|0|196|a108ca3f9621|roh,dse~DataUSAGroceryLiveRounds2027,0,,,,False
GroceryFastMar19A348288,1,234,1,0,0,False,False,2026-06-16 20:56:50+00:00,2026-06-16 20:56:50+00:00,,,0.0,Grocery,False,Beschreibe hier die neue Seite. ,dse~DataUSAGroceryG5ConfirmedMar19@1|delta|32|202|b48d8956a685|roh,dse~DataUSAGroceryG5ConfirmedMar19,0,,,,False
