label,t0,t1,t_mid,wall_delta_s,task_delta_s,rollover,factor,weg,rev0,rev1,page_key_0,page_key_1,beleg0,beleg0_ref,beleg1,beleg1_ref,load_revs_5,load_bytes_5,load_labels_5,load_ip_5,load_events_5,load_revs_15,load_bytes_15,load_labels_15,load_ip_15,load_events_15,load_revs_60,load_bytes_60,load_labels_60,load_ip_60,load_events_60,hour,logf,ldw,ldt,datensatz
OpenAIDataBridge,2026-06-16T11:09:34Z,2026-06-17T03:13:01Z,2026-06-16T19:11:17Z,57807.0,27458.0,0,0.4749943778435138,AC,dse~ClothingFastCohortRelayMay29@7,dse~CashierCoordAug07OAI@1,dse~ClothingFastCohortRelayMay29,dse~CashierCoordAug07OAI,,dse~ClothingFastCohortRelayMay29@7|delta|0|179|c16a660e6ff8|roh,,dse~CashierCoordAug07OAI@1|delta|32|162|e3c4b2e070a8|roh,14.221649484536082,4021.938144329897,11.463917525773196,11.082474226804123,14.288659793814434,42.63076923076923,12039.984615384616,28.753846153846155,24.6,42.83076923076923,168.1764705882353,47622.705882352944,81.47058823529412,53.1764705882353,168.94117647058823,19,-0.7444523111364616,10.964865154594012,10.22041284345755,mit_Ereignissen_ABC
OpenAIDec04Equity,2026-06-19T23:32:45Z,2026-06-20T01:36:38Z,2026-06-20T00:34:41Z,7433.0,5406.0,0,0.7272971882147181,CC,dse~OECDEducationEquitySequence@6,dse~OECDEquityDec04Lead@1,dse~OECDEducationEquitySequence,dse~OECDEquityDec04Lead,,dse~OECDEducationEquitySequence@6|delta|637|400|39c59188afaa|roh,,dse~OECDEquityDec04Lead@1|delta|32|312|0816a8a5d16e|roh,4.5,1218.8076923076924,4.0,4.538461538461538,10.653846153846153,13.555555555555555,3689.8888888888887,10.777777777777779,12.222222222222221,31.333333333333332,53.666666666666664,15020.0,31.333333333333332,37.333333333333336,130.33333333333334,0,-0.31842009788890063,8.913684824725294,8.595264726836392,mit_Ereignissen_ABC
OpenAIDec23Police2,2026-06-19T20:26:14Z,2026-06-19T22:14:02Z,2026-06-19T21:20:08Z,6468.0,3159.0,0,0.48840445269016697,CC,dse~PoliceWageAgeSequenceMar10Collab@43,dse~PoliceWageDec23Slow2026@1,dse~PoliceWageAgeSequenceMar10Collab,dse~PoliceWageDec23Slow2026,,dse~PoliceWageAgeSequenceMar10Collab@43|delta|0|178|7348ce0222ca|roh,,dse~PoliceWageDec23Slow2026@1|delta|266|202|fad828e0d1f0|roh,2.0454545454545454,452.27272727272725,1.7272727272727273,2.090909090909091,2.227272727272727,6.625,1382.875,4.625,6.5,7.125,25.666666666666668,5388.0,13.666666666666666,22.0,30.666666666666668,21,-0.7166114198949123,8.774622220696997,8.058010800802085,mit_Ereignissen_ABC
OpenAIFPResearchSep05,2026-06-21T10:50:05Z,2026-06-21T11:15:35Z,2026-06-21T11:02:50Z,1530.0,5050.0,0,3.3006535947712417,CC,dse~IHMEFamilyPlanningSequenceCollab@3,dse~IHMEFamilyPlanningSequenceCollab@5,dse~IHMEFamilyPlanningSequenceCollab,dse~IHMEFamilyPlanningSequenceCollab,,dse~IHMEFamilyPlanningSequenceCollab@3|delta|0|400|802efe956573|roh,,dse~IHMEFamilyPlanningSequenceCollab@5|delta|0|396|f79abd206a81|roh,1.6666666666666667,568.8333333333334,1.5,2.0,2.0,4.333333333333333,1839.3333333333333,4.0,5.333333333333333,5.333333333333333,33.0,13082.0,21.5,28.5,39.0,11,1.1941205078829242,7.333023014386481,8.527143522269405,mit_Ereignissen_ABC
OpenAIFPResearchSep05,2026-06-21T11:15:35Z,2026-06-21T11:46:25Z,2026-06-21T11:31:00Z,1850.0,1785.0,0,0.9648648648648649,CB,dse~IHMEFamilyPlanningSequenceCollab@5,dse~IHMEFamilyPlanningSequenceCollab@9,dse~IHMEFamilyPlanningSequenceCollab,dse~IHMEFamilyPlanningSequenceCollab,,dse~IHMEFamilyPlanningSequenceCollab@5|delta|0|396|f79abd206a81|roh,,dse~IHMEFamilyPlanningSequenceCollab@9|delta|0|310|a8bb07a22593|roh,1.8571428571428572,879.0,1.8571428571428572,2.4285714285714284,2.4285714285714284,5.666666666666667,2267.3333333333335,4.666666666666667,7.0,9.333333333333334,22.0,8745.0,15.0,24.0,33.0,11,-0.03576722385863103,7.52294091807237,7.487173694213739,mit_Ereignissen_ABC
OpenAIFeb20Cashier2027,2026-06-19T12:35:28Z,2026-06-19T13:06:33Z,2026-06-19T12:51:00Z,1865.0,1620.0,0,0.868632707774799,CC,dse~CashierCoordFeb20OAI2027@1,dse~CashierCoordFeb20OAI2027@2,dse~CashierCoordFeb20OAI2027,dse~CashierCoordFeb20OAI2027,,dse~CashierCoordFeb20OAI2027@1|delta|110|265|b09cb27fd3d0|roh,,dse~CashierCoordFeb20OAI2027@2|delta|0|244|f115cdc836a2|roh,4.857142857142857,1100.2857142857142,3.857142857142857,5.0,5.142857142857143,14.0,3303.0,9.333333333333334,13.0,14.666666666666666,48.5,12634.0,24.5,36.5,79.0,12,-0.14083490385148614,7.5310163320779155,7.3901814282264295,mit_Ereignissen_ABC
OpenAIFeb28Equity,2026-06-20T02:15:34Z,2026-06-20T04:42:25Z,2026-06-20T03:28:59Z,8811.0,6054.0,0,0.6870956758597208,CC,dse~OECDEquityFeb28Live@2,dse~OECDEquityFeb28Live@3,dse~OECDEquityFeb28Live,dse~OECDEquityFeb28Live,,dse~OECDEquityFeb28Live@2|delta|0|400|4afbd1723370|roh,,dse~OECDEquityFeb28Live@3|delta|0|290|84303116467d|roh,3.1,1114.5,2.8666666666666667,2.933333333333333,3.1666666666666665,9.3,3343.5,8.3,7.8,9.5,52.0,17904.333333333332,37.666666666666664,33.0,52.666666666666664,3,-0.3752817302850659,9.08375621986673,8.708474489581665,mit_Ereignissen_ABC
OpenAIFeb28Equity,2026-06-20T04:42:25Z,2026-06-20T13:11:41Z,2026-06-20T08:57:03Z,30556.0,5372.0,0,0.17580835187851812,CC,dse~OECDEquityFeb28Live@3,dse~OECDEquityFeb28Live@5,dse~OECDEquityFeb28Live,dse~OECDEquityFeb28Live,,dse~OECDEquityFeb28Live@3|delta|0|290|84303116467d|roh,,dse~OECDEquityFeb28Live@5|delta|0|357|1d52eaa9c1e5|roh,2.621359223300971,1192.0,2.3883495145631066,2.5533980582524274,2.6601941747572817,7.885714285714286,3570.9714285714285,6.542857142857143,7.285714285714286,8.0,29.1,13194.5,19.3,22.1,29.5,8,-1.7383607870181221,10.32731634466125,8.588955557643128,mit_Ereignissen_ABC
OpenAIFebSevenScout,2026-06-21T05:48:40Z,2026-06-21T05:55:03Z,2026-06-21T05:51:51Z,383.0,1211.0,0,3.161879895561358,CC,dse~OpenAICVDDec08Fast2028@24,dse~OpenAICVDDec08Fast2028@25,dse~OpenAICVDDec08Fast2028,dse~OpenAICVDDec08Fast2028,,dse~OpenAICVDDec08Fast2028@24|delta|0|248|52decac3a12f|roh,,dse~OpenAICVDDec08Fast2028@25|delta|0|290|ff100eca2bb8|roh,2.6666666666666665,856.6666666666666,2.6666666666666665,3.3333333333333335,3.3333333333333335,8.0,2570.0,8.0,10.0,10.0,9.0,2652.0,9.0,10.0,11.0,5,1.1511667543724462,5.948034989180646,7.099201743553092,mit_Ereignissen_ABC
OpenAIFebSevenScout,2026-06-21T05:55:03Z,2026-06-21T06:23:09Z,2026-06-21T06:09:06Z,1686.0,803.0,0,0.4762752075919336,CB,dse~OpenAICVDDec08Fast2028@25,dse~OpenAICVDDec08Fast2028@27,dse~OpenAICVDDec08Fast2028,dse~OpenAICVDDec08Fast2028,,dse~OpenAICVDDec08Fast2028@25|delta|0|290|ff100eca2bb8|roh,,dse~OpenAICVDDec08Fast2028@27|delta|0|235|18839b402d87|roh,2.5,1187.5,2.3333333333333335,3.0,3.0,7.0,2881.3333333333335,6.666666666666667,8.0,8.333333333333334,20.0,7498.5,14.5,17.5,22.5,6,-0.7417594246150391,7.430114138561801,6.688354713946762,mit_Ereignissen_ABC
OpenAIHealthdataCVDFeb05,2026-06-19T01:34:32Z,2026-06-19T09:33:43Z,2026-06-19T05:34:07Z,28751.0,29019.0,0,1.0093214149073075,CC,dse~HealthdataCVDSequenceCollab@20,dse~HealthdataCVDSequenceCollab@46,dse~HealthdataCVDSequenceCollab,dse~HealthdataCVDSequenceCollab,,dse~HealthdataCVDSequenceCollab@20|delta|0|181|37c315d834fe|roh,,dse~HealthdataCVDSequenceCollab@46|delta|0|310|a88f347a5118|roh,0.9175257731958762,286.87628865979383,0.7525773195876289,0.8865979381443299,0.9484536082474226,2.8484848484848486,904.4242424242424,2.303030303030303,2.696969696969697,2.9393939393939394,13.777777777777779,6415.888888888889,9.666666666666666,11.88888888888889,14.11111111111111,5,0.009278238621365412,10.266427828229292,10.275706066850656,mit_Ereignissen_ABC
OpenAIHealthdataCVDMay12,2026-06-19T10:19:52Z,2026-06-19T11:53:17Z,2026-06-19T11:06:34Z,5605.0,1625.0,0,0.28991971454058874,CB,dse~HealthdataCVDSequenceCollab@51,dse~OpenAIHealthdataCVDMar27@4,dse~HealthdataCVDSequenceCollab,dse~OpenAIHealthdataCVDMar27,,dse~HealthdataCVDSequenceCollab@51|delta|0|257|ab7fe3c7cd41|roh,,dse~OpenAIHealthdataCVDMar27@4|delta|0|238|165eb50d0123|roh,0.85,256.4,0.85,1.15,1.15,2.7142857142857144,786.2857142857143,2.5714285714285716,3.4285714285714284,3.5714285714285716,10.5,3105.0,8.5,12.5,14.0,11,-1.2381512407424224,8.63141433550626,7.393263094763838,mit_Ereignissen_ABC
OpenAIHealthdataCVDMay30,2026-06-18T23:27:31Z,2026-06-19T03:41:49Z,2026-06-19T01:34:40Z,15258.0,1571.0,0,0.10296238039061475,AB,dse~HealthdataCVDSequenceCollab@8,dse~HealthdataCVDSequenceCollab@31,dse~HealthdataCVDSequenceCollab,dse~HealthdataCVDSequenceCollab,,dse~HealthdataCVDSequenceCollab@8|delta|0|268|3c62bc0d633a|roh,,dse~HealthdataCVDSequenceCollab@31|delta|0|199|5f89e1cde65d|roh,2.480769230769231,1580.2692307692307,2.076923076923077,2.3846153846153846,2.8653846153846154,7.666666666666667,4706.277777777777,6.0,7.0,8.777777777777779,29.6,18017.0,18.4,23.2,33.8,1,-2.2733915963945535,9.632859234650175,7.359467638255621,mit_Ereignissen_ABC
OpenAIHealthdataCVDSept08,2026-06-18T23:02:45Z,2026-06-19T03:44:01Z,2026-06-19T01:23:23Z,16876.0,2726.0,0,0.16153116852334676,AC,dse~OpenAIHealthdataCVDNov01@3,dse~HealthdataCVDSequenceCollab@32,dse~OpenAIHealthdataCVDNov01,dse~HealthdataCVDSequenceCollab,,dse~OpenAIHealthdataCVDNov01@3|delta|0|276|7739d545da77|roh,,dse~HealthdataCVDSequenceCollab@32|delta|0|212|105e84536d79|roh,2.56140350877193,1569.0877192982457,2.175438596491228,2.491228070175439,2.9473684210526314,7.684210526315789,4707.263157894737,6.052631578947368,7.052631578947368,8.842105263157896,29.4,17919.0,18.4,23.2,33.8,1,-1.8230571609877515,9.733647773244229,7.9105906122564775,mit_Ereignissen_ABC
OpenAIHealthdataCVDSept08,2026-06-19T03:44:01Z,2026-06-19T05:21:36Z,2026-06-19T04:32:48Z,5855.0,53161.0,0,9.079590093936806,CB,dse~HealthdataCVDSequenceCollab@32,dse~OpenAIHealthdataCVDFeb09@4,dse~HealthdataCVDSequenceCollab,dse~OpenAIHealthdataCVDFeb09,,dse~HealthdataCVDSequenceCollab@32|delta|0|212|105e84536d79|roh,,dse~OpenAIHealthdataCVDFeb09@4|delta|0|220|3aaf68a57966|roh,0.7142857142857143,122.9047619047619,0.6666666666666666,0.8095238095238095,0.8095238095238095,2.875,499.0,2.375,3.0,3.125,17.0,4574.0,11.0,14.333333333333334,17.666666666666668,4,2.206029047754629,8.675051276031818,10.881080323786447,mit_Ereignissen_ABC
OpenAIHelperApr18,2026-06-17T00:08:17Z,2026-06-17T01:50:02Z,2026-06-17T00:59:09Z,6105.0,2648.0,0,0.43374283374283373,CC,dse~DataUSALanguageApr10Live@13,dse~DataUSALanguageApr10Live@15,dse~DataUSALanguageApr10Live,dse~DataUSALanguageApr10Live,,dse~DataUSALanguageApr10Live@13|delta|0|350|c26e018a2907|roh,,dse~DataUSALanguageApr10Live@15|delta|0|137|b4d9916b11b4|roh,10.772727272727273,2781.909090909091,9.545454545454545,10.272727272727273,11.318181818181818,33.875,8680.875,26.125,26.75,35.375,135.5,34723.5,82.5,63.0,141.5,0,-0.8353034694879062,8.716863386544805,7.881559917056899,mit_Ereignissen_ABC
OpenAIHelperApr18,2026-06-17T01:50:02Z,2026-06-17T02:23:55Z,2026-06-17T02:06:58Z,2033.0,20270.0,0,9.970486965076242,CC,dse~DataUSALanguageApr10Live@15,dse~CashierCoordApr01OAI@1,dse~DataUSALanguageApr10Live,dse~CashierCoordApr01OAI,,dse~DataUSALanguageApr10Live@15|delta|0|137|b4d9916b11b4|roh,,dse~CashierCoordApr01OAI@1|delta|0|380|a27a40fbf617|roh,19.571428571428573,4368.714285714285,15.857142857142858,17.142857142857142,20.0,55.333333333333336,12483.0,38.666666666666664,40.333333333333336,56.666666666666664,178.5,42321.0,100.0,75.5,183.0,2,2.2996294258176992,7.617267813628347,9.916897239446046,mit_Ereignissen_ABC
OpenAIHelperAug27,2026-06-17T19:34:14Z,2026-06-17T21:33:14Z,2026-06-17T20:33:44Z,7140.0,1229.0,0,0.17212885154061625,BC,dse~FinanceSequenceMar26OAI@34,dse~OurFinanceJul11X@1,dse~FinanceSequenceMar26OAI,dse~OurFinanceJul11X,,dse~FinanceSequenceMar26OAI@34|delta|0|400|c69229fdaae4|roh,,dse~OurFinanceJul11X@1|delta|108|256|ec6c2fc72ce6|roh,1.08,318.72,1.0,1.2,1.2,3.111111111111111,950.4444444444445,2.6666666666666665,3.6666666666666665,3.7777777777777777,21.0,7705.333333333333,14.666666666666666,19.0,23.0,20,-1.7595119457675952,8.87346805533363,7.113956109566034,mit_Ereignissen_ABC
OpenAIHelperAug27,2026-06-17T21:37:00Z,2026-06-17T22:17:32Z,2026-06-17T21:57:16Z,2432.0,56923.0,0,23.405838815789473,CC,dse~FinanceSequenceMar26OAI3@1,dse~Jan03ConstructionCadenceLive@9,dse~FinanceSequenceMar26OAI3,dse~Jan03ConstructionCadenceLive,,dse~FinanceSequenceMar26OAI3@1|delta|32|247|fa91593967f5|roh,,dse~Jan03ConstructionCadenceLive@9|delta|2|275|de9ec656fbcc|roh,2.111111111111111,1122.888888888889,1.2222222222222223,2.7777777777777777,2.7777777777777777,5.0,2573.25,2.75,6.5,6.75,15.5,6711.5,9.5,16.5,19.5,21,3.152985513280494,7.796469243086058,10.949454756366551,mit_Ereignissen_ABC
OpenAIIvyAug12Helper,2026-06-16T20:08:52Z,2026-06-16T20:17:05Z,2026-06-16T20:12:58Z,493.0,1887.0,0,3.8275862068965516,CB,dse~DataUSAIvyTuitionSequenceCollab2027@8,dse~DataUSAIvyTuitionSequenceCollab2027@14,dse~DataUSAIvyTuitionSequenceCollab2027,dse~DataUSAIvyTuitionSequenceCollab2027,,dse~DataUSAIvyTuitionSequenceCollab2027@8|delta|0|248|cb0f988dded0|roh,,dse~DataUSAIvyTuitionSequenceCollab2027@14|delta|0|271|2037b83ee692|roh,30.666666666666668,13283.0,24.666666666666668,26.0,31.333333333333332,103.0,41434.5,77.5,57.5,104.0,388.0,124945.0,212.0,98.0,390.0,20,1.34223437132586,6.20050917404269,7.54274354536855,mit_Ereignissen_ABC
OpenAIIvyAug12Helper,2026-06-16T20:17:05Z,2026-06-16T21:04:47Z,2026-06-16T20:40:56Z,2862.0,20001.0,0,6.988469601677149,BC,dse~DataUSAIvyTuitionSequenceCollab2027@14,dse~Sector61State5LiveRelay@59,dse~DataUSAIvyTuitionSequenceCollab2027,dse~Sector61State5LiveRelay,,dse~DataUSAIvyTuitionSequenceCollab2027@14|delta|0|271|2037b83ee692|roh,,dse~Sector61State5LiveRelay@59|delta|0|172|e75dcbebcfdb|roh,33.4,9347.1,27.5,25.1,33.6,98.75,28855.75,70.75,53.25,99.25,389.5,113725.0,191.0,99.5,391.5,20,1.9442615911697736,7.959275960116396,9.90353755128617,mit_Ereignissen_ABC
OpenAIJan05Construction,2026-06-17T18:49:27Z,2026-06-17T19:01:12Z,2026-06-17T18:55:19Z,705.0,1875.0,0,2.6595744680851063,CC,dse~OpenAIJan05ConstructionLive2026@3,dse~OpenAIJan05ConstructionLive2026@4,dse~OpenAIJan05ConstructionLive2026,dse~OpenAIJan05ConstructionLive2026,,dse~OpenAIJan05ConstructionLive2026@3|delta|0|232|852bf4c5c0cd|roh,,dse~OpenAIJan05ConstructionLive2026@4|delta|0|196|8b984b1bc871|roh,2.25,610.25,2.0,2.75,2.75,9.0,2834.5,7.0,10.0,10.0,27.5,7942.0,22.0,21.5,29.0,18,0.9781661355922425,6.558197802812269,7.536363938404511,mit_Ereignissen_ABC
OpenAIJan06Police,2026-06-19T20:34:39Z,2026-06-20T05:05:59Z,2026-06-20T00:50:19Z,30680.0,2288.0,0,0.07457627118644068,AC,dse~Jan06PoliceSlowLive2028@1,dse~Jan06PoliceSlowLive2028@2,dse~Jan06PoliceSlowLive2028,dse~Jan06PoliceSlowLive2028,,dse~Jan06PoliceSlowLive2028@1|delta|32|271|ed8d75a970c8|roh,,dse~Jan06PoliceSlowLive2028@2|delta|32|190|5e39980ab660|roh,3.7115384615384617,1142.1442307692307,3.298076923076923,3.480769230769231,5.971153846153846,11.2,3581.4857142857145,8.885714285714286,9.4,17.914285714285715,46.8,15166.5,28.7,31.8,70.4,0,-2.5959329029815037,10.331366255481193,7.7354333524996886,mit_Ereignissen_ABC
OpenAIJan06Police,2026-06-20T05:05:59Z,2026-06-20T05:25:03Z,2026-06-20T05:15:31Z,1144.0,11334.0,0,9.907342657342657,CA,dse~Jan06PoliceSlowLive2028@2,dse~Jan06PoliceSlowLive2028@4,dse~Jan06PoliceSlowLive2028,dse~Jan06PoliceSlowLive2028,,dse~Jan06PoliceSlowLive2028@2|delta|32|190|5e39980ab660|roh,,dse~Jan06PoliceSlowLive2028@4|delta|0|209|c702c00072e5|roh,5.0,3527.4,4.6,5.2,5.4,17.0,10151.0,13.0,15.5,18.0,61.0,31182.0,33.0,41.0,63.0,5,2.2932761647898214,7.042286171939743,9.335562336729565,mit_Ereignissen_ABC
OpenAIJan12Observer,2026-06-16T19:12:59Z,2026-06-16T19:27:53Z,2026-06-16T19:20:26Z,894.0,4757.5,0,5.3215883668903805,AC,dse~DataUSAMaidsWageSequenceCollabSep21@16,dse~DataUSAMaidsSequenceLiveMay03@13,dse~DataUSAMaidsWageSequenceCollabSep21,dse~DataUSAMaidsSequenceLiveMay03,,dse~DataUSAMaidsWageSequenceCollabSep21@16|delta|0|327|74a4ffd647c1|roh,,dse~DataUSAMaidsSequenceLiveMay03@13|delta|0|180|0beafe927e4b|roh,72.25,20100.5,57.5,46.5,72.75,198.0,53086.5,126.5,77.0,199.0,747.0,246569.0,339.0,118.0,749.0,19,1.6717718239967905,6.795705775173514,8.467477599170305,mit_Ereignissen_ABC
OpenAIJul03Police,2026-06-18T20:01:32Z,2026-06-18T20:49:03Z,2026-06-18T20:25:17Z,2851.0,553.0,0,0.19396702911259206,AA,dse~PoliceWageAgeSequenceMar10Collab@12,dse~PoliceWageAgeSequenceMar10Collab@13,dse~PoliceWageAgeSequenceMar10Collab,dse~PoliceWageAgeSequenceMar10Collab,,dse~PoliceWageAgeSequenceMar10Collab@12|delta|0|360|b402fe07706c|roh,,dse~PoliceWageAgeSequenceMar10Collab@13|delta|0|266|d1210270de48|roh,218.2,180360.6,65.7,75.0,218.8,587.0,495516.0,127.75,105.5,588.5,2348.0,1982064.0,319.0,139.0,2354.0,20,-1.6400670873903374,7.955425088912672,6.315358001522335,mit_Ereignissen_ABC
OpenAIJul03Police,2026-06-18T20:49:03Z,2026-06-18T22:02:08Z,2026-06-18T21:25:35Z,4385.0,2280.0,0,0.5199543899657925,AA,dse~PoliceWageAgeSequenceMar10Collab@13,dse~OAIResearchAug23Police2027@3,dse~PoliceWageAgeSequenceMar10Collab,dse~OAIResearchAug23Police2027,,dse~PoliceWageAgeSequenceMar10Collab@13|delta|0|266|d1210270de48|roh,,dse~OAIResearchAug23Police2027@3|delta|0|212|9efc3b10e097|roh,87.5625,62938.3125,24.6875,37.0625,87.75,233.66666666666666,167871.5,50.333333333333336,52.333333333333336,234.16666666666666,1137.3333333333333,865161.0,158.66666666666666,93.0,1141.0,21,-0.654014182857797,8.385944904806284,7.731930721948486,mit_Ereignissen_ABC
OpenAIJul08Cashier,2026-06-19T12:28:52Z,2026-06-19T12:39:14Z,2026-06-19T12:34:03Z,622.0,1546.5,0,2.4863344051446945,CC,dse~CashierCoordJul08Fast12mOAI@1,dse~CashierCoordJul08Fast12mOAI@4,dse~CashierCoordJul08Fast12mOAI,dse~CashierCoordJul08Fast12mOAI,,dse~CashierCoordJul08Fast12mOAI@1|delta|0|400|ca7cc112fc72|roh,,dse~CashierCoordJul08Fast12mOAI@4|delta|0|318|10fcbc5e0178|roh,3.6666666666666665,765.3333333333334,2.6666666666666665,5.0,5.0,11.5,2255.5,8.5,12.0,13.5,49.0,10714.0,32.0,36.0,53.0,12,0.9108094993859448,6.432940092739179,7.343749592125124,mit_Ereignissen_ABC
OpenAIJul21OECDScout,2026-06-20T01:45:04Z,2026-06-20T01:53:09Z,2026-06-20T01:49:06Z,485.0,2275.0,0,4.690721649484536,CA,dse~OECDEquityLiveJul10@18,dse~OpenAIJul21OECDLive@4,dse~OECDEquityLiveJul10,dse~OpenAIJul21OECDLive,,dse~OECDEquityLiveJul10@18|delta|0|218|bdc53b452725|roh,,dse~OpenAIJul21OECDLive@4|delta|0|352|e3b5d0bcc546|roh,13.0,4305.5,11.5,12.0,14.0,30.0,9288.0,23.0,24.0,32.0,95.0,26929.0,49.0,54.0,98.0,1,1.5455864404475677,6.184148890937483,7.729735331385051,mit_Ereignissen_ABC
OpenAIJul27Runner,2026-06-16T23:04:49Z,2026-06-16T23:14:57Z,2026-06-16T23:09:53Z,608.0,504.0,0,0.8289473684210527,AA,dse~OpenAIJul27ClothingLiveX@3,dse~OpenAIJul27ClothingLiveX@7,dse~OpenAIJul27ClothingLiveX,dse~OpenAIJul27ClothingLiveX,,dse~OpenAIJul27ClothingLiveX@3|delta|0|400|dd2e275f2f7c|roh,,dse~OpenAIJul27ClothingLiveX@7|delta|0|271|b76615566fc9|roh,7.0,2134.0,7.0,7.333333333333333,8.333333333333334,21.0,6402.0,18.0,20.0,25.0,89.0,22645.0,43.0,56.0,96.0,23,-0.18759861389479837,6.410174881966167,6.222576268071369,mit_Ereignissen_ABC
OpenAIJul27Runner,2026-06-16T23:16:50Z,2026-06-17T00:47:03Z,2026-06-17T00:01:56Z,5413.0,65919.0,0,12.177905043414004,AC,dse~ClothingC4FastSignalJul14@7,dse~AgentOpenAIPovertyPrepAug11@2,dse~ClothingC4FastSignalJul14,dse~AgentOpenAIPovertyPrepAug11,,dse~ClothingC4FastSignalJul14@7|delta|0|247|eeca0f7c0395|roh,,dse~AgentOpenAIPovertyPrepAug11@2|delta|0|245|f51aec4660ce|roh,7.631578947368421,2310.2105263157896,6.526315789473684,7.2631578947368425,7.842105263157895,24.857142857142858,7101.571428571428,17.857142857142858,20.428571428571427,25.428571428571427,97.5,28056.5,52.5,54.5,101.5,0,2.499623247768399,8.596558746796978,11.096181994565377,mit_Ereignissen_ABC
OpenAIJul8Watcher,2026-06-18T00:38:14Z,2026-06-18T00:56:10Z,2026-06-18T00:47:12Z,1076.0,7000.5,0,6.506040892193308,CC,dse~OAIJul8ConstructionR5Live@1,dse~AgentConstructionArizonaUtahJun16X@23,dse~OAIJul8ConstructionR5Live,dse~AgentConstructionArizonaUtahJun16X,,dse~OAIJul8ConstructionR5Live@1|delta|150|150|25bf537e3f6d|roh,,dse~AgentConstructionArizonaUtahJun16X@23|delta|0|262|ded96c0c28b5|roh,0.8,273.8,0.8,1.4,1.4,2.0,684.5,2.0,3.5,3.5,11.0,3172.0,6.0,11.0,14.0,0,1.8727311133362503,6.98100574072173,8.85373685405798,mit_Ereignissen_ABC
OpenAIJulThreeWatcher,2026-06-16T19:46:16Z,2026-06-16T21:42:26Z,2026-06-16T20:44:21Z,6970.0,3558.0,0,0.5104734576757533,AC,dse~MaidsR3FastRelayOct11@5,dse~MaidsR3FastRelayOct11@26,dse~MaidsR3FastRelayOct11,dse~MaidsR3FastRelayOct11,,dse~MaidsR3FastRelayOct11@5|delta|0|240|817e4a096d57|roh,,dse~MaidsR3FastRelayOct11@26|delta|0|271|9f052d21764f|roh,33.083333333333336,10259.625,27.333333333333332,25.791666666666668,33.25,99.25,30778.875,71.75,54.125,99.75,509.3333333333333,158091.0,240.33333333333334,105.66666666666667,510.6666666666667,20,-0.672416635528789,8.84937050375457,8.17695386822578,mit_Ereignissen_ABC
OpenAIJun23Watcher,2026-06-17T07:17:33Z,2026-06-17T07:38:29Z,2026-06-17T07:28:01Z,1256.0,2676.0,0,2.1305732484076434,CC,dse~CashierCoordJun23OAI@2,dse~CashierCoordJun23OAI@3,dse~CashierCoordJun23OAI,dse~CashierCoordJun23OAI,,dse~CashierCoordJun23OAI@2|delta|0|284|6d2477ba5260|roh,,dse~CashierCoordJun23OAI@3|delta|0|300|27293096b2aa|roh,6.0,1649.2,5.4,6.0,6.4,18.0,5265.0,15.5,16.0,19.0,75.0,27433.0,51.0,49.0,78.0,7,0.7563910742199751,7.135687347028144,7.892078421248119,mit_Ereignissen_ABC
OpenAIJun24Research,2026-06-21T03:21:33Z,2026-06-21T03:41:28Z,2026-06-21T03:31:30Z,1195.0,260.0,0,0.2175732217573222,BA,dse~BridgeLAProd1782007689@4,dse~BridgeLAProd1782007689@8,dse~BridgeLAProd1782007689,dse~BridgeLAProd1782007689,,dse~BridgeLAProd1782007689@4|delta|0|322|6925a58a4143|roh,,dse~BridgeLAProd1782007689@8|delta|0|337|8b1f3576083c|roh,3.8,923.8,3.4,4.2,4.2,14.0,3219.5,11.5,13.5,15.0,38.0,8931.0,27.0,32.0,41.0,3,-1.5252198333500833,7.085901464365611,5.560681631015528,mit_Ereignissen_ABC
OpenAIJun27SDGScout,2026-06-21T09:50:48Z,2026-06-21T10:00:35Z,2026-06-21T09:55:41Z,587.0,676.0,0,1.151618398637138,AA,dse~SDGIndexOverallScoreSequence@1,dse~SDGIndexOverallScoreSequence@3,dse~SDGIndexOverallScoreSequence,dse~SDGIndexOverallScoreSequence,,dse~SDGIndexOverallScoreSequence@1|delta|61|322|c57e0e8686b8|roh,,dse~SDGIndexOverallScoreSequence@3|delta|0|185|d8341b30c0f6|roh,2.6666666666666665,776.0,2.6666666666666665,3.6666666666666665,3.6666666666666665,10.5,3831.0,8.0,10.5,12.0,40.0,14508.0,24.5,30.0,42.0,9,0.14116825621486764,6.375024819828097,6.516193076042964,mit_Ereignissen_ABC
OpenAIJun27SDGScout,2026-06-21T10:18:45Z,2026-06-21T11:13:10Z,2026-06-21T10:45:57Z,3265.0,1080.0,0,0.33078101071975496,CC,dse~SDGIndexOverallScoreSequence@4,dse~SDGIndexOverallScoreSequence@5,dse~SDGIndexOverallScoreSequence,dse~SDGIndexOverallScoreSequence,,dse~SDGIndexOverallScoreSequence@4|delta|0|257|ad4b250fb399|roh,,dse~SDGIndexOverallScoreSequence@5|delta|0|248|105ddea9ff25|roh,2.8333333333333335,1233.6666666666667,2.5,2.8333333333333335,3.0,8.5,3701.0,7.25,8.25,9.0,34.0,13745.5,21.5,28.5,39.0,10,-1.1062987215922662,8.09101504171053,6.984716320118266,mit_Ereignissen_ABC
