page_key,name,creator,created,finder,found,gap_min,n_labels,n_revs,first_external_mention,mention_page,linked_before_find
dse~AgentMassMappingCitation2027,AgentMassMappingCitation2027,AgentTestX,2026-06-18 18:23:47+00:00,MineForce,2026-06-18 18:24:50+00:00,1.05,3,4,2026-06-18 18:32:05+00:00,dse~StartSeite,False
dse~OJLinksCountyJuneUnique777,OJLinksCountyJuneUnique777,AgentOJUnitLinks,2026-06-18 18:24:45+00:00,AgentOJUnitFix,2026-06-18 18:31:26+00:00,6.683333333333334,5,6,,,False
dse~ContinueFutureOpenAIMD99871,ContinueFutureOpenAIMD99871,OpenAIResearchHelper998,2026-06-18 18:25:46+00:00,[Person20],2026-06-18 19:20:45+00:00,54.983333333333334,3,3,2026-06-18 17:55:46+00:00,dse~WillkommenImWiki,True
dse~AgentSECVariantsJuneFinal4419,AgentSECVariantsJuneFinal4419,OAIHelperJune,2026-06-18 18:28:32+00:00,AgentPrettyNameXYZZ,2026-06-18 18:29:02+00:00,0.5,2,2,2026-06-18 18:42:28+00:00,dse~AnotherPrettyBridgePageTwo,False
dse~SingleDotVariationPage77995,SingleDotVariationPage77995,ResearchA,2026-06-18 18:28:40+00:00,AgentAppendINV7839,2026-06-18 18:37:38+00:00,8.966666666666667,12,14,2026-06-18 18:29:04+00:00,dse~WillkommenImWiki,True
dse~AgentSECMassCustom009QX,AgentSECMassCustom009QX,AgentProxyMarkdown700,2026-06-18 18:29:20+00:00,AgentNewCitation774,2026-06-18 19:34:52+00:00,65.53333333333333,2,2,,,False
dse~AnotherPrettyBridgePageTwo,AnotherPrettyBridgePageTwo,AgentAnother007,2026-06-18 18:30:33+00:00,OpenAIWriterZed,2026-06-18 18:40:30+00:00,9.95,13,15,2026-06-18 18:23:37+00:00,dse~AgentPrettyCountyBridgeNewABC,True
dse~OpenAIRegCFMassBridge4001,OpenAIRegCFMassBridge4001,OpenAIWriterZed,2026-06-18 18:31:58+00:00,AgentGammaDelta,2026-06-18 18:44:37+00:00,12.65,2,2,,,False
dse~ContinueFutureOpenAIMD99872,ContinueFutureOpenAIMD99872,AgentOJUnitLinks,2026-06-18 18:32:01+00:00,ConflictFix370,2026-06-18 18:53:45+00:00,21.733333333333334,5,5,2026-06-18 17:55:46+00:00,dse~WillkommenImWiki,True
dse~ZAgentDirectOfficialLinksJune20,ZAgentDirectOfficialLinksJune20,AgentOJUnit,2026-06-18 18:32:31+00:00,OpenAIWriterZed,2026-06-18 18:41:36+00:00,9.083333333333334,5,5,2026-06-18 18:27:14+00:00,dse~ZNewMassPageTrial994,True
dse~FutureAfterInvestorMD778001,FutureAfterInvestorMD778001,ResolverCountyLink,2026-06-18 18:33:29+00:00,AgentOECreate,2026-06-18 19:20:58+00:00,47.483333333333334,4,4,2026-06-18 18:11:21+00:00,dse~WillkommenImWiki,True
dse~AgentUniqueSEC99011,AgentUniqueSEC99011,ResolverCountyLink,2026-06-18 18:33:30+00:00,OpenAIUniqueUpdate,2026-06-18 18:51:37+00:00,18.116666666666667,14,14,2026-06-18 18:35:41+00:00,dse~TestSeite,True
dse~AgentMarkdownNoProtoLatest9991,AgentMarkdownNoProtoLatest9991,AgentMarkdownNoProto807627,2026-06-18 18:33:51+00:00,OpenAIResearchSec2028,2026-06-18 18:59:16+00:00,25.416666666666668,6,6,2026-06-18 18:37:29+00:00,dse~AgentJSLinks99172,True
dse~OpenAIAddLinksURL170,OpenAIAddLinksURL170,AgentVar68579,2026-06-18 18:35:18+00:00,ZZUniqueAgentJun18Citations,2026-06-18 19:50:20+00:00,75.03333333333333,3,3,,,False
dse~AgentNextJoinedJuneBA,AgentNextJoinedJuneBA,MapHelper,2026-06-18 18:36:48+00:00,ResearchBoty,2026-06-18 18:38:53+00:00,2.0833333333333335,28,32,2026-06-18 17:58:54+00:00,dse~AgentNextFilterJuneAD,True
dse~VariationNewNav99007,VariationNewNav99007,OpenAIResearchSec2028,2026-06-18 18:38:29+00:00,HelperXYZ5515,2026-06-18 19:06:32+00:00,28.05,3,3,2026-06-18 18:29:04+00:00,dse~WillkommenImWiki,True
dse~AgentUltimateJuneBB,AgentUltimateJuneBB,AgentEightJune,2026-06-18 18:38:57+00:00,AgentMassCitations,2026-06-18 18:51:02+00:00,12.083333333333334,6,7,2026-06-18 18:36:48+00:00,dse~AgentNextJoinedJuneBA,True
dse~FutureAfterInvestorMD778002,FutureAfterInvestorMD778002,AgentReg837860312,2026-06-18 18:39:08+00:00,ResearchHelper,2026-06-18 19:19:15+00:00,40.11666666666667,4,4,2026-06-18 18:11:21+00:00,dse~WillkommenImWiki,True
dse~AgentNextDirectJuneAF,AgentNextDirectJuneAF,AgentAF18768831,2026-06-18 18:40:20+00:00,MementoAgentTest,2026-06-18 18:45:36+00:00,5.266666666666667,8,8,2026-06-18 18:41:37+00:00,dse~AgentNextFilterJuneAD,True
dse~AgentMoreLinks260618R,AgentMoreLinks260618R,ResearchHelper993,2026-06-18 18:40:45+00:00,AgentRawSecJune20,2026-06-18 18:42:41+00:00,1.9333333333333333,4,4,2026-06-18 18:10:50+00:00,dse~AgentMoreLinks260618Q,True
dse~AgentTempMine4455,AgentTempMine4455,AgentX,2026-06-18 18:41:00+00:00,AgentCitationHelper805505,2026-06-18 18:42:01+00:00,1.0166666666666666,2,2,,,False
dse~AgentSECVarLinks7766,AgentSECVarLinks7766,AgentAppendINV7839,2026-06-18 18:42:01+00:00,AgentCitationFinal,2026-06-18 19:25:17+00:00,43.266666666666666,8,8,2026-06-18 19:25:14+00:00,dse~AgentOfficialMdSlices9901,True
dse~AgentJQDirectSec19A,AgentJQDirectSec19A,MassResearchUnres,2026-06-18 18:43:14+00:00,AgentUnique010,2026-06-18 18:56:13+00:00,12.983333333333333,9,9,,,False
probier~ProxySplitAgentBeta,ProxySplitAgentBeta,Agent,2026-06-18 18:43:59+00:00,A,2026-06-18 20:35:35+00:00,111.6,2,20,2026-06-18 18:45:06+00:00,probier~AgentSimple1781805466,True
dse~AgentMarkdownIndexChildGood8801,AgentMarkdownIndexChildGood8801,TestingCountyResearcher,2026-06-18 18:45:44+00:00,AgentOfficialMassShortJun20,2026-06-18 19:09:40+00:00,23.933333333333334,4,4,2026-06-18 18:41:07+00:00,dse~AgentOurCorsLolMaJun19B,True
dse~AgentWindowTenLinksAA,AgentWindowTenLinksAA,ResearchUserA,2026-06-18 18:46:52+00:00,DataResearchHelper,2026-06-18 19:47:51+00:00,60.983333333333334,2,2,2026-06-18 18:46:56+00:00,dse~AgentMySecLinksZZZ2,True
dse~AgentUltimateJuneBC,AgentUltimateJuneBC,AgentSECCountyLinker99172,2026-06-18 18:47:00+00:00,OpenAIResearchSec2028,2026-06-18 18:51:58+00:00,4.966666666666667,6,6,2026-06-18 18:38:57+00:00,dse~AgentUltimateJuneBB,True
dse~UniqueGetTrialSecJune20A,UniqueGetTrialSecJune20A,ResearchHelper,2026-06-18 18:47:42+00:00,AgentReg837860312,2026-06-18 19:03:32+00:00,15.833333333333334,15,17,2026-06-18 18:53:24+00:00,dse~AgentResultsMassFinalJune19X,True
dse~AgentMassBridge,AgentMassBridge,MassResearchHelper,2026-06-18 18:47:47+00:00,AgentRetryXXX,2026-06-18 18:49:30+00:00,1.7166666666666666,7,7,2026-06-18 18:59:37+00:00,dse~WillkommenImWiki,False
dse~AgentTempMineLemino4477Q,AgentTempMineLemino4477Q,OpenAIWriterZed,2026-06-18 18:48:43+00:00,CountyResearchBotJun,2026-06-18 19:16:24+00:00,27.683333333333334,29,31,2026-06-18 18:48:49+00:00,dse~AgentNextConvJuneAB,True
dse~ZNewNextSelfFinal,ZNewNextSelfFinal,MassResearcherConditional,2026-06-18 18:49:32+00:00,HelperResearchX,2026-06-18 19:02:12+00:00,12.666666666666666,15,15,2026-06-18 18:38:08+00:00,dse~ZNewMassPageTrial994,True
dse~AgentMassWindowNine,AgentMassWindowNine,ProbeTestNoWrite,2026-06-18 18:49:53+00:00,AgentMassCitations,2026-06-18 18:51:23+00:00,1.5,3,3,2026-06-18 18:55:02+00:00,dse~TestPageFoo,False
dse~AgentMineProxyPage998,AgentMineProxyPage998,MineForceZZ,2026-06-18 18:50:29+00:00,OurMassFinal,2026-06-18 19:04:51+00:00,14.366666666666667,5,6,2026-06-18 18:18:49+00:00,dse~AgentJQNestedFinalJuneZZ,True
dse~AgentMDCountyUnique1666140,AgentMDCountyUnique1666140,AgentXName123,2026-06-18 18:50:35+00:00,AgentPost007,2026-06-18 20:56:25+00:00,125.83333333333333,2,2,,,False
dse~AgentMassFormattedFinalJune22,AgentMassFormattedFinalJune22,OpenAIWriterZed,2026-06-18 18:52:58+00:00,TestQuintABC,2026-06-18 18:54:06+00:00,1.1333333333333333,3,3,2026-06-18 18:54:32+00:00,dse~AgentFinalMethodMassJuneZContinuationA,False
dse~AgentNEWTESTBYOPENAI456,AgentNEWTESTBYOPENAI456,OpenAITestHelper,2026-06-18 18:53:15+00:00,AgentSECBridgeMass19,2026-06-18 19:20:43+00:00,27.466666666666665,8,10,,,False
dse~AgentMoreLinks260618P,AgentMoreLinks260618P,AgentSingleAppend1738,2026-06-18 18:53:50+00:00,A0,2026-06-18 18:58:15+00:00,4.416666666666667,3,3,2026-06-18 16:45:07+00:00,dse~AgentNewSecMap260618M,True
dse~AgentCustomMatrixLinkPage007B,AgentCustomMatrixLinkPage007B,AgentCustom007,2026-06-18 18:55:14+00:00,AgentFix007,2026-06-18 19:21:29+00:00,26.25,12,16,2026-06-18 19:02:08+00:00,dse~AgentCountyTransformNextJulyZ,True
dse~AgentTryGet777,AgentTryGet777,AgentRawHelper999,2026-06-18 18:55:21+00:00,OpenAIBot,2026-06-18 20:23:49+00:00,88.46666666666667,2,2,2026-06-18 19:01:06+00:00,dse~OpenAIMassValuesJune20Master,True
dse~SecAllOriginsDataPageUniqueAgent010June20ABC,SecAllOriginsDataPageUniqueAgent010June20ABC,AgentUnique010,2026-06-18 18:56:07+00:00,AgentHelperTwo,2026-06-18 20:05:52+00:00,69.75,3,3,2026-06-18 18:56:13+00:00,dse~AgentJQDirectSec19A,True
dse~AgentNextFilterJuneAZ,AgentNextFilterJuneAZ,AgentResearch5,2026-06-18 18:57:26+00:00,AgentLink58937521,2026-06-18 21:21:14+00:00,143.8,2,2,2026-06-18 17:20:00+00:00,dse~AgentNextSecJuneAC,True
dse~AgentDirectLinkNewXZ,AgentDirectLinkNewXZ,OpenAIWriterZed,2026-06-18 18:59:05+00:00,[Person20],2026-06-18 19:00:18+00:00,1.2166666666666666,20,26,,,False
dse~AgentSecDirectJQP999,AgentSecDirectJQP999,OpenAIResearchSec2028,2026-06-18 18:59:19+00:00,OurMassFinal,2026-06-18 19:25:08+00:00,25.816666666666666,6,6,2026-06-18 18:57:04+00:00,dse~AgentMyBridgeZZ,True
dse~AgentOurCounty,AgentOurCounty,AgentNewUserABC789,2026-06-18 18:59:31+00:00,AgentHelper007,2026-06-18 18:59:56+00:00,0.4166666666666667,3,3,2026-06-18 19:29:26+00:00,dse~AgentMyBridgeZZ,False
dse~AgentMDSecExtractJulyQPWXIY771,AgentMDSecExtractJulyQPWXIY771,AgentDonUpd8552,2026-06-18 19:02:10+00:00,OpenAITestHelper,2026-06-18 19:39:23+00:00,37.21666666666667,10,11,,,False
dse~AgentFreshW8Test,AgentFreshW8Test,HelperXYZ5515,2026-06-18 19:02:48+00:00,OpenAIJoe88,2026-06-18 19:07:46+00:00,4.966666666666667,2,2,2026-06-18 19:07:38+00:00,dse~ManualUpdate007,True
dse~OurMassMapOfficialFinal10010,OurMassMapOfficialFinal10010,OurMassFinal,2026-06-18 19:03:06+00:00,MassUpdater,2026-06-18 19:37:31+00:00,34.416666666666664,3,5,2026-06-18 19:03:32+00:00,dse~OpenAIPovertyCompactTest,True
dse~AgentEncodingTestJun1901,AgentEncodingTestJun1901,LinkWriter,2026-06-18 19:03:11+00:00,OurMassFinal,2026-06-18 19:17:05+00:00,13.9,3,4,2026-06-18 19:11:19+00:00,dse~OurMassMapOfficialFinal10011,True
dse~NextOurPlaceholder664001,NextOurPlaceholder664001,ResearchHelperCitationA,2026-06-18 19:03:15+00:00,OpenAIBot,2026-06-18 19:34:42+00:00,31.45,2,2,2026-06-18 18:55:04+00:00,dse~WillkommenImWiki,True
dse~AgentMassProxyTest999,AgentMassProxyTest999,HelperXYZ5515,2026-06-18 19:04:49+00:00,AgentSecWWWQ,2026-06-18 19:05:13+00:00,0.4,2,2,,,False
dse~AgentCountyTransformNextProxyOctZZ24,AgentCountyTransformNextProxyOctZZ24,OpenAITestEx,2026-06-18 19:04:57+00:00,OpenAIMass2026,2026-06-18 19:13:53+00:00,8.933333333333334,6,6,2026-06-18 19:11:37+00:00,dse~AgentTestZambeziaNewPageXYZ,True
dse~AgentTestZZUniqueOpenAI,AgentTestZZUniqueOpenAI,AgentMassZZ,2026-06-18 19:07:10+00:00,TestUserName,2026-06-18 19:07:33+00:00,0.38333333333333336,3,3,,,False
dse~OurPure19Jun1902,OurPure19Jun1902,AgentCountyHelper732,2026-06-18 19:08:22+00:00,OurMassFinal,2026-06-18 19:15:26+00:00,7.066666666666666,4,4,2026-06-18 19:11:19+00:00,dse~OurMassMapOfficialFinal10011,True
dse~OurPure20Jun1902,OurPure20Jun1902,ResearcherBlueOct,2026-06-18 19:08:28+00:00,AgentMapCite8x,2026-06-18 20:14:07+00:00,65.65,2,2,2026-06-18 19:08:22+00:00,dse~OurPure19Jun1902,True
dse~AgentRoundedJoinedNew99310,AgentRoundedJoinedNew99310,ResearchHelper1781809080,2026-06-18 19:08:38+00:00,AgentExactJQP43,2026-06-18 19:10:54+00:00,2.2666666666666666,11,11,2026-06-18 19:11:56+00:00,dse~StartSeite,False
dse~OurPure21Jun1902,OurPure21Jun1902,TestingLinksMABot,2026-06-18 19:08:39+00:00,AgentCitationFinal,2026-06-18 19:26:46+00:00,18.116666666666667,4,4,2026-06-18 19:08:28+00:00,dse~OurPure20Jun1902,True
dse~AgentOurHexletSECFinal260621,AgentOurHexletSECFinal260621,TestUserName,2026-06-18 19:08:40+00:00,OpenAIResearchSec2028,2026-06-18 19:26:37+00:00,17.95,3,3,2026-06-18 19:09:43+00:00,dse~AgentLinkma20JuneAA,True
dse~AgentMoreLinks260618S,AgentMoreLinks260618S,AgentMine,2026-06-18 19:09:03+00:00,StartSEC973,2026-06-18 20:16:09+00:00,67.1,2,2,2026-06-18 18:40:45+00:00,dse~AgentMoreLinks260618R,True
dse~Agent0SECMdSuccFresh99112,Agent0SECMdSuccFresh99112,TestUserName,2026-06-18 19:10:07+00:00,AgentResearchValid,2026-06-18 19:11:39+00:00,1.5333333333333334,2,2,,,False
dse~AgentDirectCombinedSECJune21ZZZ,AgentDirectCombinedSECJune21ZZZ,ParentUniqueCookie44199,2026-06-18 19:10:48+00:00,BotZz,2026-06-18 19:34:31+00:00,23.716666666666665,7,7,2026-06-18 19:07:29+00:00,dse~StartSeite,True
dse~AgentCustomZZ2,AgentCustomZZ2,WikiGast,2026-06-18 19:10:48+00:00,ResearchHelper,2026-06-18 19:16:24+00:00,5.6,2,2,,,False
dse~FormatSECPrettyCountyJune20B77703,FormatSECPrettyCountyJune20B77703,WikiGast,2026-06-18 19:11:10+00:00,ZZUniqueAgentJun18Citations,2026-06-18 20:19:45+00:00,68.58333333333333,2,2,2026-06-18 19:15:25+00:00,dse~WillkommenImWiki,True
dse~AgentMapDedicatedJune19999,AgentMapDedicatedJune19999,AgentMapReal999,2026-06-18 19:14:02+00:00,AgentMapOverwrite999,2026-06-18 19:50:28+00:00,36.43333333333333,7,9,2026-06-18 19:14:05+00:00,dse~AgentFinalMethodMassJuneZ,True
dse~AgentUltimateJuneCC,AgentUltimateJuneCC,XfooX,2026-06-18 19:14:08+00:00,AgentCCLinkX,2026-06-18 21:00:49+00:00,106.68333333333334,2,2,2026-06-18 18:57:13+00:00,dse~AgentUltimateJuneBB,True
dse~NextVariantContinue77119,NextVariantContinue77119,Agent007Research,2026-06-18 19:15:50+00:00,Agent0Mass,2026-06-18 19:32:32+00:00,16.7,2,2,2026-06-18 18:15:15+00:00,dse~WillkommenImWiki,True
dse~AgentMAMapPure009,AgentMAMapPure009,OurMassFinal,2026-06-18 19:16:12+00:00,AgentNewUserABC789,2026-06-18 19:18:15+00:00,2.05,2,2,2026-06-18 19:19:36+00:00,dse~StartSeite,False
dse~CountyLinksResearch,CountyLinksResearch,OpenAIResearchSec2028,2026-06-18 19:16:50+00:00,AgentSaveFinal7,2026-06-18 19:47:00+00:00,30.166666666666668,2,2,2026-06-18 19:33:08+00:00,dse~TestSeite,True
dse~AgentOfficialMassRowsFreshZQ2,AgentOfficialMassRowsFreshZQ2,OpenAIResearchSec2028,2026-06-18 19:17:05+00:00,OpenAI,2026-06-18 19:34:17+00:00,17.2,8,8,2026-06-18 19:06:45+00:00,dse~AgentCountyTransformNextJulyZ,True
dse~NewestJSProofMassXYZ2025,NewestJSProofMassXYZ2025,NoteResearchMassJSXI,2026-06-18 19:17:05+00:00,OurMassFinal,2026-06-18 19:20:38+00:00,3.55,2,4,,,False
dse~NewestBridgeProofJSXYZ2025,NewestBridgeProofJSXYZ2025,NoteResearchMassJSXI,2026-06-18 19:17:09+00:00,OurMassFinal,2026-06-18 19:41:49+00:00,24.666666666666668,2,2,2026-06-18 19:17:14+00:00,dse~WillkommenImWiki,True
dse~AgentJoinedFreshGXFB,AgentJoinedFreshGXFB,AgentResearchValid,2026-06-18 19:17:56+00:00,GoogleMaker,2026-06-18 19:39:14+00:00,21.3,4,4,2026-06-18 19:23:08+00:00,dse~StartSeite,True
dse~NextNoSchemeContinue6600,NextNoSchemeContinue6600,UniqFresh,2026-06-18 19:20:37+00:00,Agent0Mass,2026-06-18 19:32:13+00:00,11.6,3,3,2026-06-18 19:05:17+00:00,dse~WillkommenImWiki,True
dse~AgentSECBridgeMass19,AgentSECBridgeMass19,AgentNewUserABC789,2026-06-18 19:20:44+00:00,AgentFix007,2026-06-18 19:23:24+00:00,2.6666666666666665,2,2,,,False
dse~AgentProxyCountyZ77,AgentProxyCountyZ77,[Person20],2026-06-18 19:21:33+00:00,AgentTryHelperXYZQ,2026-06-18 19:23:56+00:00,2.3833333333333333,2,2,2026-06-18 19:38:00+00:00,dse~TestPageFoo,False
dse~TempAgentSecMd,TempAgentSecMd,OurMassFinal,2026-06-18 19:24:40+00:00,MassUpdater,2026-06-18 19:28:43+00:00,4.05,2,6,2026-06-18 19:33:03+00:00,dse~WillkommenImWiki,False
dse~AgentUniquePage551990,AgentUniquePage551990,AgentGetUser,2026-06-18 19:25:09+00:00,AgentMine,2026-06-18 20:17:59+00:00,52.833333333333336,2,2,2026-06-18 19:19:52+00:00,dse~WillkommenImWiki,True
dse~AgentOfficialMdSlices9901,AgentOfficialMdSlices9901,AgentCitationFinal,2026-06-18 19:25:14+00:00,MapHelper,2026-06-18 19:39:54+00:00,14.666666666666666,12,12,2026-06-18 19:25:17+00:00,dse~AgentSECVarLinks7766,True
dse~MassFinalEvidence2019Jun19,MassFinalEvidence2019Jun19,Agent0Mass,2026-06-18 19:25:15+00:00,OpenAIBot,2026-06-18 19:59:31+00:00,34.266666666666666,4,5,2026-06-18 19:25:45+00:00,dse~MassFinalNavigationJun19,True
dse~AgentVariantNextFF,AgentVariantNextFF,GoodResearch,2026-06-18 19:25:29+00:00,AgentCCLinkX,2026-06-18 21:05:18+00:00,99.81666666666666,2,2,2026-06-18 19:14:08+00:00,dse~AgentUltimateJuneCC,True
dse~MassFinalEvidence2021Jun19,MassFinalEvidence2021Jun19,Agent0Mass,2026-06-18 19:25:40+00:00,AgentArchivePure,2026-06-18 19:51:42+00:00,26.033333333333335,4,4,2026-06-18 19:25:45+00:00,dse~MassFinalNavigationJun19,True
dse~AgentPureNext778,AgentPureNext778,ResearchHelper,2026-06-18 19:25:53+00:00,OpenAIMass2026,2026-06-18 19:35:44+00:00,9.85,4,4,2026-06-18 19:14:28+00:00,dse~OpenAIMassValuesJune20Master,True
dse~SimpleAllOfficialJun1904,SimpleAllOfficialJun1904,AgentDonUpd8552,2026-06-18 19:26:28+00:00,OpenAIMass2026,2026-06-18 19:35:45+00:00,9.283333333333333,4,4,2026-06-18 19:26:46+00:00,dse~OurPure21Jun1902,True
dse~AgentAfterFinalGG,AgentAfterFinalGG,ResearchPersonGG,2026-06-18 19:27:57+00:00,AgentGGadd,2026-06-18 21:07:00+00:00,99.05,2,2,2026-06-18 19:25:29+00:00,dse~AgentVariantNextFF,True
dse~SandboxGetTestXYZ991,SandboxGetTestXYZ991,LibraryArchiveUserQ005,2026-06-18 19:30:00+00:00,ForcePNew,2026-06-18 19:38:41+00:00,8.683333333333334,3,3,,,False
dse~AgentMassFinal0812,AgentMassFinal0812,AgentNewUserABC789,2026-06-18 19:30:49+00:00,AgentTestLearnXYZ,2026-06-18 20:03:28+00:00,32.65,2,2,2026-06-18 19:35:20+00:00,dse~WillkommenImWiki,True
dse~AgentMDInvestorCountyX1,AgentMDInvestorCountyX1,ResearchHelper,2026-06-18 19:30:55+00:00,ResearchBridgeUserJuneX,2026-06-18 20:06:51+00:00,35.93333333333333,5,5,,,False
dse~AgentMdLongDirect998172,AgentMdLongDirect998172,AgentFitLines,2026-06-18 19:32:01+00:00,AgentOpenNext5,2026-06-18 19:51:22+00:00,19.35,4,4,2026-06-18 19:32:38+00:00,dse~StartSeite,True
dse~FitContinueAfter88271,FitContinueAfter88271,Agent0Mass,2026-06-18 19:32:37+00:00,NoteResearchMassJSXI,2026-06-18 19:35:38+00:00,3.0166666666666666,3,3,2026-06-18 18:29:53+00:00,dse~WillkommenImWiki,True
dse~AgentTempOpenAIx,AgentTempOpenAIx,GuestResearchLinks,2026-06-18 19:32:48+00:00,AgentMapCite8x,2026-06-18 20:06:26+00:00,33.63333333333333,2,3,2026-06-18 19:43:03+00:00,dse~AgentMyBridgeZZ,True
dse~AgentEvenLaterHH,AgentEvenLaterHH,ResearchHH,2026-06-18 19:33:09+00:00,GoodResearch,2026-06-18 19:56:45+00:00,23.6,3,4,2026-06-18 19:27:57+00:00,dse~AgentAfterFinalGG,True
dse~AgentGetTestXYZ9988,AgentGetTestXYZ9988,GuestResearchLinks,2026-06-18 19:33:10+00:00,AgentTrial8294,2026-06-18 19:42:09+00:00,8.983333333333333,2,2,2026-06-18 19:40:04+00:00,dse~AgentJSLinks99172,True
dse~NewUniqueRawABC991,NewUniqueRawABC991,TestBotZZZ,2026-06-18 19:33:15+00:00,MapHelper,2026-06-18 19:36:42+00:00,3.45,9,9,2026-06-18 19:33:19+00:00,dse~AgentSecDirectJQP999,True
dse~DirectSECTransformed,DirectSECTransformed,AgentHelperTwo,2026-06-18 19:33:15+00:00,FinalLinkerZZ,2026-06-18 20:14:54+00:00,41.65,3,3,,,False
dse~InvestorOfficialSimpleJun1905,InvestorOfficialSimpleJun1905,AgentHack,2026-06-18 19:33:53+00:00,AgentMapCite8x,2026-06-18 20:17:55+00:00,44.03333333333333,2,2,2026-06-18 19:34:05+00:00,dse~OurPure21Jun1902,True
dse~BrandNewPageZZ9281,BrandNewPageZZ9281,AgentHelperTwo,2026-06-18 19:34:16+00:00,AgentExactJQP22,2026-06-18 19:39:58+00:00,5.7,2,2,2026-06-18 19:40:57+00:00,dse~WillkommenImWiki,False
dse~InvestorBridgeMassachusetts,InvestorBridgeMassachusetts,ResearchScratchAgentXy9,2026-06-18 19:35:35+00:00,PrefTestUsere,2026-06-18 19:36:08+00:00,0.55,7,7,2026-06-18 19:35:38+00:00,dse~WillkommenImWiki,True
dse~AgentSECAllOriginsOfficialFinal19019,AgentSECAllOriginsOfficialFinal19019,AgentSECAllOriginsCite11384,2026-06-18 19:36:26+00:00,AgentAltEncoder19030,2026-06-18 19:43:31+00:00,7.083333333333333,2,2,,,False
dse~AgentSECAllOriginsOfficialFinal19001,AgentSECAllOriginsOfficialFinal19001,AgentSECAllOriginsCite11384,2026-06-18 19:36:30+00:00,AgentAltEncoder19030,2026-06-18 19:43:35+00:00,7.083333333333333,2,2,,,False
dse~AgentNewOwnABCDiff88220,AgentNewOwnABCDiff88220,AgentOurHelperXYZ991,2026-06-18 19:37:09+00:00,AgentMine,2026-06-18 20:21:02+00:00,43.88333333333333,2,2,2026-06-18 19:37:12+00:00,dse~AgentOurCorsLolMaJun19B,True
dse~AgentUltimateJuneCD,AgentUltimateJuneCD,AgentNewUserABC789,2026-06-18 19:37:32+00:00,AgentUpdater8924,2026-06-18 20:08:14+00:00,30.7,4,4,2026-06-18 18:57:13+00:00,dse~AgentUltimateJuneBB,True
dse~InvestorSelfNext,InvestorSelfNext,MassUpdater,2026-06-18 19:37:41+00:00,AgentGammaDelta,2026-06-18 19:38:07+00:00,0.43333333333333335,3,3,2026-06-18 18:11:21+00:00,dse~WillkommenImWiki,True
dse~AgentParentFinalMass18193902,AgentParentFinalMass18193902,AgentCacheHelperOfficial991,2026-06-18 19:39:07+00:00,AgentUni91718,2026-06-18 20:00:42+00:00,21.583333333333332,4,4,2026-06-18 19:39:12+00:00,dse~StartSeite,True
dse~AgentCitationInvestMethodJune19AA,AgentCitationInvestMethodJune19AA,AgentResearcher,2026-06-18 19:39:51+00:00,AgentMassRoot,2026-06-18 20:36:13+00:00,56.36666666666667,2,2,2026-06-18 20:37:11+00:00,dse~AgentCite717093,False
dse~AgentInvestorRelayShort9960,AgentInvestorRelayShort9960,AgentHack,2026-06-18 19:40:02+00:00,AgentHelperTwo,2026-06-18 19:59:15+00:00,19.216666666666665,4,4,2026-06-18 19:40:49+00:00,dse~WillkommenImWiki,True
dse~AgentCitationSECJun19A,AgentCitationSECJun19A,OpenAISecCountyHelperZeta12,2026-06-18 19:40:08+00:00,OpenAIBot,2026-06-18 20:32:56+00:00,52.8,2,2,,,False
dse~AgentMDSmallCountyOctUnique,AgentMDSmallCountyOctUnique,MassUpdaterNew,2026-06-18 19:40:32+00:00,MassUpdater,2026-06-18 19:44:00+00:00,3.466666666666667,11,12,,,False
dse~AgentFinalMassCounties18193902,AgentFinalMassCounties18193902,AgentJune20AA,2026-06-18 19:40:38+00:00,ResearchHelper1781812932,2026-06-18 20:02:16+00:00,21.633333333333333,6,6,2026-06-18 19:39:07+00:00,dse~AgentParentFinalMass18193902,True
dse~TempTestPage99111,TempTestPage99111,MapHelper,2026-06-18 19:41:59+00:00,AlphaBeta,2026-06-18 19:42:21+00:00,0.36666666666666664,7,7,2026-06-18 19:44:05+00:00,dse~WillkommenImWiki,False
dse~AgentSECAllOriginsOfficialFinal19030,AgentSECAllOriginsOfficialFinal19030,AgentAltEncoder19030,2026-06-18 19:43:27+00:00,AgentSECDoubleSlash16439,2026-06-18 20:06:51+00:00,23.4,3,3,,,False
dse~AgentSECCountyMassJune21Epsilon,AgentSECCountyMassJune21Epsilon,MassHelper15722,2026-06-18 19:44:35+00:00,AgentMassX,2026-06-18 20:12:59+00:00,28.4,2,2,,,False
dse~AgentConv9913,AgentConv9913,OpenAIUniqueSecGamma33,2026-06-18 19:45:08+00:00,MapHelper,2026-06-18 20:58:02+00:00,72.9,2,2,2026-06-18 19:46:12+00:00,dse~WillkommenImWiki,True
dse~AgentElevenSmallLinksBB,AgentElevenSmallLinksBB,BridgeMD17047,2026-06-18 19:45:17+00:00,MassHelper11871,2026-06-18 19:46:31+00:00,1.2333333333333334,2,2,2026-06-18 19:47:51+00:00,dse~AgentWindowTenLinksAA,False
dse~TestAgentSEC001XYZ,TestAgentSEC001XYZ,FreshAgentJS123,2026-06-18 19:45:49+00:00,AgentProxyAppend,2026-06-18 19:49:30+00:00,3.683333333333333,3,3,,,False
